1454507656502,1454507657597,1095
1454507657641,1454507663249,5608
1454507663342,1454507664262,920
1454507683323,1454507683913,590
1454507683985,1454507688211,4226
1454507704064,1454507704741,677
1454508004742,1454508005400,658
1454508039791,1454508040746,955
1454508045668,1454508048178,2510
1454508049527,1454508055859,6332
1454508056302,1454508061165,4863
1454508063394,1454508065152,1758
1454508065233,1454508065739,506
1454508160483,1454508161464,981
1454508180205,1454508182764,2559
1454508191822,1454508194367,2545
1454508258010,1454508258554,544
1454508272283,1454508273237,954
1454508338979,1454508339665,686
1454508459750,1454508460486,736
1454508502718,1454508503222,504
1454508598283,1454508599209,926
1454508639997,1454508641124,1127
1454508772385,1454508772903,518
1454509045876,1454509047067,1191
1454509161216,1454509162260,1044
1454509163670,1454509164209,539
1454509164477,1454509166141,1664
1454509178376,1454509179000,624
1454509183467,1454509184985,1518
1454509195588,1454509196111,523
1454509211539,1454509212061,522
1454509283438,1454509286121,2683
1454509286123,1454509292355,6232
1454509293028,1454509301141,8113
1454509313364,1454509314020,656
1454509382513,1454509383093,580
1454509383124,1454509383632,508
1454509384367,1454509386112,1745
1454509478603,1454509479945,1342
1454509609424,1454509610299,875
1454509611342,1454509611906,564
1454509666081,1454509666586,505
1454509666639,1454509667276,637
1454509782269,1454509782916,647
1454509787096,1454509789830,2734
1454509803969,1454509805010,1041
1454509946272,1454509947110,838
1454509947765,1454509948625,860
1454509949555,1454509950072,517
1454509950500,1454509951268,768
