1454962719757,1454962724764,5007
1454962737823,1454962738984,1161
1454962780706,1454962782943,2237
1454962816691,1454962817268,577
1454962833225,1454962834813,1588
1454962853461,1454962854068,607
1454962855500,1454962856503,1003
1454962856525,1454962857209,684
1454962962236,1454962962904,668
1454962963380,1454962964216,836
1454962964354,1454962964912,558
1454962964982,1454962965899,917
1454962966831,1454962967793,962
1454962968393,1454962970561,2168
1454963017877,1454963018654,777
1454963078000,1454963080895,2895
1454963082763,1454963083306,543
1454963224756,1454963226215,1459
1454963247708,1454963248524,816
1454963248603,1454963249585,982
1454963249730,1454963250932,1202
1454963296283,1454963297458,1175
1454963302383,1454963304313,1930
1454963304358,1454963305246,888
1454963315747,1454963316783,1036
1454963400695,1454963401241,546
1454963409307,1454963409824,517
1454963414080,1454963414719,639
1454963415125,1454963415632,507
1454963439551,1454963440100,549
1454963440439,1454963441026,587
1454963481880,1454963482427,547
1454963484828,1454963485371,543
1454963487544,1454963491189,3645
1454963491291,1454963492402,1111
1454963492449,1454963493429,980
1454963493716,1454963494759,1043
1454963495142,1454963502139,6997
1454963615471,1454963616038,567
1454963629872,1454963631265,1393
1454963666612,1454963667115,503
1454963678496,1454963679521,1025
1454963679621,1454963680302,681
1454963681649,1454963682550,901
1454963683987,1454963686736,2749
1454963687659,1454963693392,5733
1454963761218,1454963762410,1192
1454963774025,1454963775716,1691
1454963776396,1454963777075,679
1454963777368,1454963778263,895
1454963821029,1454963821705,676
1454963868371,1454963869772,1401
1454963914631,1454963915195,564
1454963960827,1454963961463,636
1454963962408,1454963963401,993
1454963963492,1454963964181,689
1454963989096,1454963991479,2383
1454963992254,1454963993031,777
1454963994734,1454963995569,835
1454963995656,1454964004160,8504
1454964007859,1454964012495,4636
1454964012613,1454964013190,577
1454964013671,1454964014278,607
1454964028063,1454964029501,1438
1454964043565,1454964044651,1086
1454964044761,1454964045285,524
1454964062851,1454964065654,2803
1454964084571,1454964085089,518
1454964085646,1454964086951,1305
1454964094696,1454964095678,982
1454964124525,1454964125667,1142
1454964132473,1454964134142,1669
1454964134448,1454964135056,608
1454964195138,1454964197256,2118
1454964198351,1454964199517,1166
1454964202288,1454964203638,1350
1454964203800,1454964204675,875
1454964205133,1454964208375,3242
1454964229590,1454964230309,719
1454964230383,1454964231021,638
1454964241842,1454964242404,562
1454964243198,1454964247166,3968
1454964247345,1454964247862,517
1454964325671,1454964326271,600
1454964327839,1454964329204,1365
1454964329265,1454964329952,687
1454964347268,1454964348480,1212
1454964348529,1454964349415,886
1454964434186,1454964434819,633
1454964434938,1454964439165,4227
1454964456682,1454964457934,1252
1454964491943,1454964493193,1250
1454964568552,1454964569217,665
1454964616519,1454964617870,1351
1454964716978,1454964717735,757
1454964724065,1454964725524,1459
1454964725553,1454964726824,1271
1454964850881,1454964852960,2079
1454964865389,1454964867042,1653
1454964908644,1454964910159,1515
1454964923277,1454964930268,6991
1454964961436,1454964962042,606
1454964963643,1454964965945,2302
1454964965982,1454964966716,734
1454964967591,1454964968198,607
1454965015996,1454965018286,2290
1454965018697,1454965019218,521
1454965027783,1454965028389,606
1454965035562,1454965037086,1524
1454965067471,1454965068954,1483
1454965069024,1454965069839,815
1454965070546,1454965071328,782
1454965071446,1454965072356,910
