['time'],['wifi_change']
1454962721767
1454962725997
"
"
1454962737317
1454962740907
"
"
1454962780747,-60,-60,-61,-66,-67,-95,-95,-95
1454962783597,-83,-87,-88,-82,-84,-42,-64,-67
"
"
1454962791497,-42,-60,-61,-61,-61,-95,-95
1454962793687,-60,-79,-95,-95,-95,-60,-68
"
"
1454962832107,-57,-58,-58
1454962834447,-76,-75,-75
"
"
1454962876257,-51,-54,-63,-63,-64,-65,-67,-67,-68,-69,-69,-69
1454962878007,-71,-81,-95,-95,-95,-95,-95,-95,-95,-91,-95,-95
"
"
1454962939627,-64,-67,-69
1454962940237,-95,-83,-95
"
"
1454962959237,-44,-45,-58,-59,-69
1454962963517,-69,-69,-77,-86,-95
"
"
1454962964127
1454962970267
"
"
1454963016087
1454963018357
"
"
1454963027897,-50,-64,-65
1454963028667,-68,-88,-95
"
"
1454963077277,-95
1454963082307,-59
"
"
1454963084757
1454963085437
"
"
1454963113047,-69,-69,-70,-71,-79
1454963113557,-52,-52,-51,-54,-62
"
"
1454963123437
1454963124097
"
"
1454963156097
1454963158067
"
"
1454963166117,-48,-48,-49,-61,-61,-62,-63,-63,-68,-68,-68,-68,-68,-69,-95
1454963166937,-65,-66,-95,-78,-79,-79,-79,-86,-84,-85,-85,-86,-87,-95,-67
"
"
1454963167137,-55,-62
1454963168037,-95,-78
"
"
1454963180957,-51,-62,-85,-95
1454963181547,-95,-38,-65,-39
"
"
1454963191367
1454963192967
"
"
1454963202137,-48,-49,-50
1454963203727,-65,-65,-67
"
"
1454963247137,-61,-62
1454963250627,-95,-95
"
"
1454963267597
1454963268327
"
"
1454963268537
1454963269607
"
"
1454963294917,-57,-63,-68,-95,-95,-95
1454963297747,-95,-95,-95,-61,-69,-69
"
"
1454963301217,-55,-58,-95,-95,-95,-95,-95
1454963304997,-95,-95,-59,-64,-64,-68,-68
"
"
1454963314357,-40,-61,-62,-64,-66,-66,-66,-68
1454963316427,-95,-81,-81,-95,-82,-95,-95,-95
"
"
1454963321637,-58,-58,-77,-95,-95,-95,-95,-95,-95,-95
1454963323877,-42,-42,-57,-58,-63,-64,-68,-68,-69,-69
"
"
1454963377497,-61,-64
1454963379417,-95,-95
"
"
1454963399887
1454963400447
"
"
1454963412617
1454963415517
"
"
1454963436347,-52,-62,-66,-66,-66,-95
1454963440927,-70,-79,-95,-95,-95,-68
"
"
1454963445217,-61
1454963446207,-95
"
"
1454963458027,-95
1454963460417,-57
"
"
1454963482187,-58,-71,-88,-95,-95
1454963501997,-41,-52,-69,-67,-69
"
"
1454963532387,-76
1454963534167,-54
"
"
1454963535907
1454963537467
"
"
1454963586357
1454963586897
"
"
1454963628687
1454963630997
"
"
1454963676927
1454963677867
"
"
1454963677867,-60,-60
1454963680427,-43,-43
"
"
1454963680787
1454963692667
"
"
1454963697547,-42,-60
1454963699117,-62,-77
"
"
1454963741457,-62,-62,-63,-95
1454963743007,-84,-85,-85,-45
"
"
1454963760727,-51,-57,-57,-57,-60,-63,-65,-68,-69,-69,-69
1454963762607,-75,-73,-74,-81,-95,-95,-95,-87,-87,-95,-95
"
"
1454963773017,-95
1454963778287,-50
"
"
1454963867167,-95
1454963870107,-63
"
"
1454963879517,-39,-41,-47,-47,-58,-58,-58,-58,-64
1454963880497,-62,-63,-64,-66,-75,-76,-77,-80,-84
"
"
1454963907347,-40,-40,-40,-95
1454963908807,-56,-56,-56,-65
"
"
1454963913457,-64
1454963916387,-84
"
"
1454963958807,-63,-67
1454963959467,-81,-95
"
"
1454963962067
1454963963147
"
"
1454963987947,-68
1454963990887,-95
"
"
1454963991087,-95,-95,-95,-95,-95
1454963994457,-51,-52,-59,-62,-64
"
"
1454963994687
1454964004367
"
"
1454964006397,-49,-58,-67
1454964013277,-95,-95,-95
"
"
1454964027387,-67,-95
1454964028657,-84,-67
"
"
1454964030257,-67,-95
1454964031217,-84,-67
"
"
1454964031357,-68
1454964031977,-95
"
"
1454964033387,-68
1454964034257,-95
"
"
1454964034397,-68
1454964034957,-95
"
"
1454964042417,-81,-81,-81,-83,-85
1454964044347,-62,-63,-64,-64,-64
"
"
1454964049977,-62,-64,-64
1454964050827,-85,-82,-84
"
"
1454964052977,-51,-68
1454964053857,-95,-84
"
"
1454964056737,-62,-84,-95,-95
1454964058587,-95,-66,-64,-66
"
"
1454964059647,-60,-60,-65,-68
1454964065037,-77,-77,-95,-95
"
"
1454964069057,-33,-52,-53,-53,-53,-64,-65,-66,-68,-68,-69,-69,-69
1454964070987,-49,-79,-77,-78,-78,-81,-81,-95,-87,-89,-87,-89,-90
"
"
1454964075577,-36,-36,-36,-36,-74,-75,-88,-95
1454964078337,-52,-52,-53,-54,-55,-55,-69,-66
"
"
1454964083117,-75,-77,-78,-79
1454964084327,-59,-58,-60,-62
"
"
1454964084447,-61,-95,-95
1454964085037,-95,-62,-62
"
"
1454964085117,-61,-95,-95
1454964087347,-95,-62,-62
"
"
1454964090507,-95
1454964092717,-49
"
"
1454964102247,-71,-71,-71,-74
1454964104217,-55,-55,-55,-58
"
"
1454964110857,-48,-50,-52,-54,-60,-61,-61,-67,-69
1454964111637,-82,-84,-71,-70,-95,-95,-95,-88,-87
"
"
1454964121537,-52,-53,-53,-55,-55,-56,-56,-58,-62
1454964122507,-70,-71,-71,-76,-77,-76,-77,-77,-78
"
"
1454964127707,-95,-95
1454964130937,-54,-60
"
"
1454964131807,-70,-71
1454964134127,-54,-55
"
"
1454964144327
1454964147117
"
"
1454964150737,-47,-63
1454964152177,-95,-95
"
"
1454964156347,-55,-56,-60,-61,-61
1454964156917,-80,-76,-76,-77,-79
"
"
1454964157187,-53,-53,-55,-63,-66,-77,-95
1454964164567,-95,-95,-73,-44,-95,-61,-41
"
"
1454964164727,-53,-53,-65,-65,-65,-66,-66,-95
1454964166207,-95,-95,-81,-81,-82,-84,-95,-60
"
"
1454964172537,-50,-54,-60,-68,-69,-69
1454964174687,-69,-78,-85,-86,-95,-95
"
"
1454964201867,-63,-63,-69,-95
1454964207627,-95,-95,-95,-63
"
"
1454964211957,-95
1454964212497,-69
"
"
1454964240927,-58,-62,-63,-67
1454964247047,-95,-95,-95,-95
"
"
1454964254557,-61,-62,-62,-64,-64,-64,-66,-67,-67,-83,-95
1454964256917,-84,-80,-81,-81,-81,-83,-82,-85,-95,-67,-55
"
"
1454964257157,-61,-62,-62,-64,-64,-64,-66,-67,-67,-83,-95
1454964258457,-84,-80,-81,-81,-81,-83,-82,-85,-95,-67,-55
"
"
1454964293097
1454964293767
"
"
1454964304787,-65,-83,-84,-84,-85,-95,-95
1454964306087,-49,-67,-63,-63,-61,-61,-63
"
"
1454964312417,-48,-51,-52,-64
1454964314747,-64,-70,-74,-88
"
"
1454964319227,-76,-80,-95,-95
1454964320557,-60,-64,-59,-68
"
"
1454964323907,-73,-79,-81,-82,-82,-87
1454964325357,-57,-63,-62,-62,-63,-69
"
"
1454964432007,-95
1454964439857,-66
"
"
1454964440227
1454964440767
"
"
1454964451827,-61,-65,-68,-80
1454964457697,-95,-47,-95,-62
"
"
1454964480647,-67,-71,-84,-95
1454964482657,-51,-55,-67,-55
"
"
1454964485837,-78,-84,-91,-92,-95,-95
1454964486357,-60,-61,-69,-68,-68,-69
"
"
1454964486667,-78,-84,-91,-92,-95,-95
1454964488427,-60,-61,-69,-68,-68,-69
"
"
1454964490437
1454964493217
"
"
1454964494227
1454964494737
"
"
1454964508177,-59
1454964510377,-95
"
"
1454964533937,-53,-65
1454964534727,-95,-49
"
"
1454964551677,-43,-55,-60,-65
1454964552477,-95,-95,-95,-95
"
"
1454964552767,-64,-64,-64,-65,-65,-66,-95,-95,-95
1454964554447,-82,-82,-84,-85,-86,-85,-42,-65,-67
"
"
1454964595957,-63,-71,-95
1454964596547,-95,-54,-69
"
"
1454964612937
1454964614247
"
"
1454964615617,-75,-81,-81,-82,-82,-83,-83,-84
1454964620147,-59,-63,-65,-63,-63,-67,-67,-66
"
"
1454964720427,-43,-60,-65
1454964726557,-59,-76,-83
"
"
1454964850067
1454964852017
"
"
1454964856267,-54,-69
1454964857017,-95,-95
"
"
1454964857077,-95
1454964857797,-69
"
"
1454964865127,-66,-68
1454964869317,-95,-86
"
"
1454964918447
1454964929707
"
"
1454964954457,-68,-77,-78,-78,-79,-79
1454964957157,-95,-61,-58,-59,-59,-60
"
"
1454964959397,-69,-80
1454964961297,-95,-63
"
"
1454964962217
1454964965197
"
"
1454964980747,-41,-43,-45,-51,-52,-52,-58,-59,-59,-60,-68
1454964986447,-66,-66,-62,-68,-69,-72,-75,-75,-75,-95,-95
"
"
1454964987677,-59,-60,-60,-61,-63
1454964989157,-78,-78,-80,-79,-81
"
"
1454965016097,-58
1454965018157,-95
"
"
1454965033297
1454965034887
"
"
1454965039007,-63,-66,-68,-69
1454965040667,-83,-82,-84,-95
"
"
1454965056517
1454965057187
"
"
"注释:-1表示无法判断;-95的值是对空值的标准化;每两行为一组数据,同一组内去除了相差不大于5的值,去除了信号一直微弱的值,并对剩下的值排序"
