['time'],['wifi_change']
1454507658512,-87,-84,-85,-86,-85,-86,-86,,,,,,,
1454507665342,-88,-83,-84,-84,-84,-85,-85,-87,-87,-88,-82,-85,-87,-86
"
"
1454507681432,-88
1454507681972,
"
"
1454507683992,-83,-85,-85,-84,-86,-83,-83,-83,-85,,,
1454507690532,,,,,,,,,,-92,-92,-93
"
"
1454507779752,,,
1454507780562,-92,-92,-93
"
"
1454507886772,,,
1454507888432,-92,-92,-93
"
"
1454508039962,,,
1454508041442,-92,-92,-93
"
"
1454508045502,,,
1454508066042,-92,-92,-93
"
"
1454508117002,,,
1454508117842,-92,-92,-93
"
"
1454508130882,,,
1454508131852,-92,-92,-93
"
"
1454508142522,,,
1454508143072,-92,-92,-93
"
"
1454508179412,,,
1454508185602,-92,-92,-93
"
"
1454508191972,,,
1454508194662,-92,-92,-93
"
"
1454508233482,,,
1454508235172,-92,-92,-93
"
"
1454508270782,,,
1454508271612,-92,-92,-93
"
"
1454508330762,,,
1454508335932,-92,-92,-93
"
"
1454508357222,-94,-92
1454508357762,-91,-91
"
"
1454508390552,-78,-76,-82,-77,-92,-87,-92,-82,-86,-84,-92,,-93,-93,-92
1454508391992,-70,-72,-70,-70,-88,-79,,-78,-79,,,-88,-87,-89,-87
"
"
1454508598612,,-73,-76,-81,-62,-69,-67,-70,-56,-57,-58,-72,-70,-82,-67,-67,-82,-83,-78,-84,-68,-70,-72,-73,-82,-83,-82,-85,-71,-84,-84,-76,-82,-87,-86,-90,-81,-71,-83,-82,-83,-84,,-83,-75,-88,-90,-77
1454508600262,-87,-81,-82,-87,-66,-70,-73,-73,-66,-66,-65,-75,-73,-87,-72,-73,-87,-86,,-86,-75,-76,-80,-80,-87,-86,-85,-86,-76,-87,-80,-90,-81,-80,-80,-81,-82,-79,-87,,-81,-83,-85,-81,-88,-94,,-89
"
"
1454508702732,-88,-81,-81,-83,-84,-83
1454508704412,,,,,,
"
"
1454508734542,-85,-85,,,,,-85,,-86,,,
1454508736272,,,-86,-84,-82,-84,,-78,-79,-79,-78,-90
"
"
1454508808142,,-78,-70,-84,-83,-69,-70,,-83,-73,-75,-83,-84,-89,-76,-92,-90,-91,-73,-93,-89,-87,-83,-92,-87,-69,-76,-91,-78,-78,-91,-86,-89
1454508809582,-88,-88,-77,-88,-88,-82,-76,-87,-87,-80,-78,-70,-70,-69,-77,-78,-77,-78,-82,-79,-77,-77,-70,-78,-80,-74,-73,-78,-74,-74,-87,-83,-87
"
"
1454508872792,-68,-70,-72,-73,-80,-81,-81,-81,-82,-79,-79,-80,-80,-85,-57,-52,-59,-53,-53,-77,-76,-77,-90,-86,,-86,-86,,
1454508874992,-69,-68,-73,-75,-78,-79,-79,-79,-79,-80,-81,-81,-81,,-54,-53,-55,-54,-54,-76,-75,-75,-83,-83,-76,-87,-87,-83,-83
"
"
1454508878462,-69,-77,-73,-75,-85,-86,-69,-66,-79,-79,-83,-75,-84,-53,-53,-54,-54,-75,-72,-72,-73,-86,-89,-76,-90,-87,-82,,,,
1454508879472,-71,-76,-76,-76,-83,-82,-72,-72,-84,-83,-82,-77,-83,-51,-51,-51,-51,-67,-67,-67,-67,-84,-87,-67,-87,-84,-84,-83,-84,-85,-84
"
"
1454508957952,,
1454508959452,-89,-88
"
"
1454509045922,-74,-78,-81,-72,-86,-87,-85,-74,-87,-85,-84,,-84,-86,-86,,-64,-63,-65,-78,-80,-81,-85,-80,-81,-83,-82,-85,-78,-85,-93
1454509047682,-75,-81,-80,-75,-84,-83,-84,-75,-83,-90,-89,-89,-82,-84,-88,-60,-63,-61,-64,-80,-81,-79,-83,-85,-80,-84,-77,,-77,,
"
"
1454509161392,,,,
1454509167512,-83,-81,-83,-82
"
"
1454509183402,-83,-82
1454509186552,,
"
"
1454509203832,,,,
1454509207062,-83,-83,-82,-83
