['time'],['wifi_change']
1
MAC,e0:d1:73:a1:20:e0,cc:d5:39:24:a7:72,cc:d5:39:24:a7:75,cc:d5:39:24:a7:70
Samsung,,,,
Samsung,,,,
LG,-95,,,
LG,-71,,,
Oneplus,,-86,-95,-95
Oneplus,,-73,-72,-72
Nexus,,,,
Nexus,,,,
2
MAC
Samsung
Samsung
LG
LG
Oneplus
Oneplus
Nexus
Nexus
3
MAC
Samsung
Samsung
LG
LG
Oneplus
Oneplus
Nexus
Nexus
4
MAC,e0:d1:73:d8:74:95,20:3a:07:aa:41:30,20:3a:07:aa:41:31,20:3a:07:aa:41:3f,20:3a:07:aa:41:3d,20:3a:07:aa:41:3b,20:3a:07:aa:41:35
Samsung,-66,,,,,,
Samsung,-82,,,,,,
LG,,-46,,,,,
LG,,-65,,,,,
Oneplus,,,-95,-95,-95,-95,
Oneplus,,,-68,-74,-74,-74,
Nexus,,,,,,,-74
Nexus,,,,,,,-95
5
MAC,e0:d1:73:0f:2f:70,e0:d1:73:95:71:40,e0:d1:73:de:ac:12,e0:d1:73:95:71:41,e0:d1:73:95:71:42,20:3a:07:aa:41:35,e0:d1:73:bd:c9:a5,e0:d1:73:bd:c9:a1
Samsung,-95,,,,,,,
Samsung,-63,,,,,,,
LG,,-66,,,,,,
LG,,-95,,,,,,
Oneplus,,,-66,-70,-71,-73,-95,
Oneplus,,,-79,-58,-59,-95,-71,
Nexus,,,,,,,,-95
Nexus,,,,,,,,-72
6
MAC,e0:d1:73:0f:2f:75,e0:d1:73:95:71:44,e0:d1:73:bd:c9:a2,e0:d1:73:95:71:42,e0:d1:73:95:71:40,e0:d1:73:bd:c9:a0,e0:d1:73:a1:20:e0,e0:d1:73:95:71:45
Samsung,-61,-63,-72,,,,,
Samsung,-95,-95,-83,,,,,
LG,,,-69,-58,-95,-95,-95,
LG,,,-95,-95,-59,-73,-73,
Oneplus,,,,,,-71,,-61
Oneplus,,,,,,-95,,-95
Nexus,,,,,,,,
Nexus,,,,,,,,
7
MAC,e0:d1:73:0f:2f:70
Samsung,
Samsung,
LG,-68
LG,-95
Oneplus,
Oneplus,
Nexus,
Nexus,
8
MAC,e0:d1:73:95:71:41,e0:d1:73:0f:2f:70,e0:d1:73:a1:20:e1,e0:d1:73:a1:20:e0,e0:d1:73:95:71:44
Samsung,-66,-68,-73,,
Samsung,-95,-95,-95,,
LG,,,,,
LG,,,,,
Oneplus,,,,,
Oneplus,,,,,
Nexus,,,,-72,-95
Nexus,,,,-95,-64
9
MAC,e0:d1:73:0f:2f:71,e0:d1:73:95:71:40
Samsung,-54,
Samsung,-95,
LG,,
LG,,
Oneplus,,
Oneplus,,
Nexus,,-68
Nexus,,-95
10
MAC,e0:d1:73:95:71:40,e0:d1:73:0f:2f:71,e0:d1:73:95:71:45
Samsung,-72,,
Samsung,-95,,
LG,,,
LG,,,
Oneplus,,,
Oneplus,,,
Nexus,,-70,-72
Nexus,,-95,-95
11
MAC
Samsung
Samsung
LG
LG
Oneplus
Oneplus
Nexus
Nexus
12
MAC,e0:d1:73:0f:2f:70
Samsung,-95
Samsung,-65
LG,
LG,
Oneplus,
Oneplus,
Nexus,
Nexus,
13
MAC,e0:d1:73:95:71:40,e0:d1:73:0f:2f:71,e0:d1:73:bd:c9:a4
Samsung,-64,-67,
