['time'],['wifi_change']
1,-1
1454081772424,-1
1454081777460,-1
2
1454081773544
1454081784172
3
1454081907356
1454081912005
4,e0:d1:73:d8:74:92,e0:d1:73:d8:74:91,e0:d1:73:d8:74:90,e0:d1:73:d8:74:95,e0:d1:73:d8:74:94,20:3a:07:aa:41:35
1454081920745,-65,-65,-65,-66,-66,-95
1454081926255,-81,-81,-83,-82,-82,-72
5,e0:d1:73:0f:2f:7a
1454081943558,-95
1454081949773,-73
6,e0:d1:73:95:71:42
1454081949577,-63
1454081954154,-95
7,e0:d1:73:0f:2f:75,e0:d1:73:95:71:44,e0:d1:73:bd:c9:a2,e0:d1:73:bd:c9:a1,e0:d1:73:bd:c9:a0
1454081951568,-61,-63,-72,-72,-73
1454081961484,-95,-95,-83,-83,-84
8,e0:d1:73:0f:2f:71
1454082104680,-65
1454082110570,-95
9,e0:d1:73:95:71:40
1454082109334,-72
1454082114538,-95
10
1454082121580
1454082127238
11,e0:d1:73:0f:2f:70
1454082151486,-95
1454082156420,-65
12,e0:d1:73:95:71:40,e0:d1:73:0f:2f:71
1454082159582,-64,-67
1454082164229,-95,-95
13,e0:d1:73:95:71:45,e0:d1:73:95:71:40
1454082160645,-67,-95
1454082165342,-95,-72
14,e0:d1:73:0f:2f:71
1454082190960,-95
1454082195556,-60
15,e0:d1:73:0f:2f:70
1454082343351,-95
1454082347928,-74
16
1454082386163
1454082391786
17,e0:d1:73:95:71:42,e0:d1:73:0f:2f:7e
1454082414644,-63,-65
1454082419318,-74,-76
18,e0:d1:73:95:71:41,e0:d1:73:bd:c9:a2
1454082418879,-69,-70
1454082423673,-81,-59
19
1454082423126
1454082432046
20
1454082428095
1454082433459
21,e0:d1:73:95:71:42,e0:d1:73:95:71:45
1454082462880,-80,-95
1454082467462,-68,-67
22
1454082463700
1454082470151
23,e0:d1:73:0f:2f:74
1454082475210,-95
1454082480068,-61
24,e0:d1:73:0f:2f:71,e0:d1:73:0f:2f:74
1454082476451,-52,-95
1454082481109,-63,-61
25,e0:d1:73:bd:c9:a5,e0:d1:73:bd:c9:ae
1454082553900,-67,-86
1454082560488,-55,-68
26
1454082561471
1454082566185
27,e0:d1:73:0f:2f:70,e0:d1:73:0f:2f:7a,e0:d1:73:95:71:41
1454082569597,-57,-61,-66
1454082575454,-95,-95,-95
28
1454082577673
1454082583005
29
1454082580143
1454082584915
30
1454082613595
1454082618351
31
1454082617813
1454082625143
32,e0:d1:73:bd:c9:ae,e0:d1:73:0f:2f:7a
1454082652296,-58,-66
1454082657080,-73,-95
33
1454082653135
1454082660471
34,e0:d1:73:bd:c9:a0,e0:d1:73:bd:c9:a4,e0:d1:73:bd:c9:a2,e0:d1:73:bd:c9:ab,e0:d1:73:0f:2f:7a
1454082665184,-53,-54,-56,-68,-95
1454082670362,-65,-67,-68,-79,-67
35
1454082694996
1454082699556
36
1454082696164
1454082700952
37
1454082835378
1454082840627
38
1454082865621
1454082870783
39
1454082870895
1454082875410
40
1454082931341
1454082936117
41,-1
1454082932822,-1
1454082937483,-1
42,-1
1454082933508,-1
1454082938344,-1
"注释:-1表示无法判断;-95的值是对空值的标准化;每两行为一组数据,同一组内去除了相差不大于10的值,去除了信号一直微弱(-75为标准)的值,并对剩下的值排序.时间前后延长两秒"
