TimeStamp,34:a8:4e:ce:92:64,34:a8:4e:ce:92:61,34:a8:4e:90:14:81,88:75:56:ef:bc:a4,88:75:56:ef:bc:a5,34:a8:4e:90:14:85,88:75:56:ef:bc:a1,20:3a:07:fd:63:b0,20:3a:07:fd:63:b5,34:a8:4e:9f:90:95,34:a8:4e:9f:90:91,20:3a:07:fd:63:b4,88:75:56:ef:bc:ab,88:75:56:ef:bc:af,88:75:56:ef:bc:ae,88:75:56:ef:bc:aa,88:75:56:ef:bc:ac,34:a8:4e:ce:92:62,88:75:56:ef:bc:a2,34:a8:4e:90:14:82,34:a8:4e:9f:90:92,34:a8:4e:ce:92:65,20:3a:07:fd:63:b1,34:a8:4e:2f:30:7c,34:a8:4e:ce:92:60,34:a8:4e:90:14:84,34:a8:4e:90:14:80,34:a8:4e:9f:90:9e,34:a8:4e:9f:90:90,34:a8:4e:9f:90:94,34:a8:4e:9f:90:9c,34:a8:4e:9f:90:9f,34:a8:4e:67:bd:b2,34:a8:4e:2f:30:7b,34:a8:4e:67:bd:b0,34:a8:4e:67:bd:b4,34:a8:4e:2f:30:7a,34:a8:4e:2f:30:7f,34:a8:4e:2f:30:7d,34:a8:4e:2f:30:7e,34:a8:4e:2f:30:70,34:a8:4e:2f:30:74,34:a8:4e:2f:30:72,34:a8:4e:9f:90:9b,34:a8:4e:2f:30:71,34:a8:4e:2f:30:75,34:a8:4e:90:14:8b,34:a8:4e:90:14:8f,34:a8:4e:9f:90:9d,34:a8:4e:9f:90:9a,34:a8:4e:90:14:8c,34:a8:4e:90:14:8e,34:a8:4e:90:14:8d,34:a8:4e:ce:92:6e,34:a8:4e:90:14:8a,34:a8:4e:ce:92:6b,34:a8:4e:ce:92:6f,34:a8:4e:ce:92:6c,34:a8:4e:85:47:54,34:a8:4e:85:47:50,34:a8:4e:85:47:51,34:a8:4e:85:47:55,34:a8:4e:ce:92:6a,34:a8:4e:ce:92:6d,34:a8:4e:85:47:52,20:3a:07:ee:63:85,20:3a:07:ee:63:80,20:3a:07:ee:63:84,20:3a:07:06:d4:bc,20:3a:07:7a:6d:a0,20:3a:07:7a:6d:a5,20:3a:07:8b:b4:a4,34:a8:4e:26:96:bc,20:3a:07:06:d4:be,34:a8:4e:26:96:b1,34:a8:4e:26:96:be,34:a8:4e:26:96:bb,34:a8:4e:26:96:bf,20:3a:07:06:d4:ba,20:3a:07:06:d4:bf,20:3a:07:06:d4:bb,34:a8:4e:26:96:b2,20:3a:07:7a:6d:a2,20:3a:07:8b:b4:a2,34:a8:4e:26:96:b0,34:a8:4e:26:96:b4,20:3a:07:8b:b4:a1,20:3a:07:8b:b4:a5,20:3a:07:7a:6d:a1,34:a8:4e:26:96:ba,20:3a:07:8b:b4:a0,34:a8:4e:26:96:bd,34:a8:4e:26:96:b5,20:3a:07:7a:6d:a4,20:3a:07:06:d4:b0,20:3a:07:06:d4:b4,20:3a:07:06:d4:b5,20:3a:07:ee:63:8f,20:3a:07:ee:63:8a,20:3a:07:ee:63:8c,20:3a:07:0b:be:91,20:3a:07:ee:63:8b,20:3a:07:ee:63:82,20:3a:07:06:d4:bd,20:3a:07:0b:be:92,20:3a:07:ee:63:8d,20:3a:07:06:d4:b1,20:3a:07:0b:be:95,20:3a:07:8b:b4:aa,20:3a:07:8b:b4:ac,20:3a:07:8b:b4:af,20:3a:07:0b:be:90,20:3a:07:8b:b4:ad,20:3a:07:ee:63:81,20:3a:07:ee:63:8e,20:3a:07:8b:b4:ab,34:a8:4e:47:99:fe,34:a8:4e:47:99:fa,34:a8:4e:47:99:ff,20:3a:07:8b:b4:ae,34:a8:4e:47:99:fc,20:3a:07:16:3f:f0,20:3a:07:16:3f:f5,34:a8:4e:65:4d:1e,20:3a:07:06:d4:b2,88:75:56:0f:66:f2,20:3a:07:16:3f:f2,34:a8:4e:ae:44:10,34:a8:4e:ae:44:14,34:a8:4e:67:e6:c0,34:a8:4e:65:4d:10,34:a8:4e:65:4d:15,34:a8:4e:67:e6:c1,34:a8:4e:67:e6:c5,20:3a:07:16:3f:f1,34:a8:4e:65:4d:12,34:a8:4e:47:99:fd,20:3a:07:16:3f:f4,88:75:56:0f:66:f5,88:75:56:0f:66:f1,34:a8:4e:65:4d:1c,34:a8:4e:65:4d:1b,34:a8:4e:65:4d:1f,20:3a:07:16:3f:fb,34:a8:4e:ae:44:12,34:a8:4e:67:e6:c2,34:a8:4e:65:4d:1d,88:75:56:0f:66:f0,88:75:56:0f:66:f4,34:a8:4e:ae:44:11,34:a8:4e:67:e6:c4,88:75:56:04:8b:14,88:75:56:04:8b:10,34:a8:4e:65:4d:11,34:a8:4e:65:4d:1a,20:3a:07:16:3f:fa,20:3a:07:16:3f:fe,20:3a:07:16:3f:ff,34:a8:4e:85:47:5e,88:75:56:0f:66:fa,88:75:56:0f:66:fc,88:75:56:0f:66:fe,34:a8:4e:65:4d:14,20:3a:07:16:3f:fd,88:75:56:04:8b:15,34:a8:4e:ae:44:15,34:a8:4e:85:47:5c,34:a8:4e:85:47:5a,34:a8:4e:85:47:5b,88:75:56:04:8b:12,34:a8:4e:85:47:5f,34:a8:4e:84:8a:34,34:a8:4e:4e:19:85,34:a8:4e:84:8a:3e,34:a8:4e:84:8a:3c,34:a8:4e:85:47:5d,34:a8:4e:84:8a:3d,34:a8:4e:84:8a:30,34:a8:4e:84:8a:35,34:a8:4e:84:8a:3a,34:a8:4e:84:8a:31,34:a8:4e:84:8a:32,20:3a:07:16:3f:fc,20:3a:07:0b:be:94,34:a8:4e:4e:19:84,34:a8:4e:84:8a:3f,34:a8:4e:4e:19:82,34:a8:4e:47:99:f0,34:a8:4e:47:99:f1,34:a8:4e:47:99:f4,cc:d5:39:94:84:95,cc:d5:39:94:84:90,cc:d5:39:94:84:91,34:a8:4e:4e:19:80,34:a8:4e:4e:19:81,34:a8:4e:ae:44:1f,34:a8:4e:47:99:f5,34:a8:4e:47:99:fb,20:3a:07:fd:63:b2,88:75:56:04:8b:11,34:a8:4e:67:e6:cf,34:a8:4e:67:e6:ca,34:a8:4e:67:e6:cb,34:a8:4e:67:e6:ce,cc:d5:39:94:84:92,34:a8:4e:47:99:f2,34:a8:4e:67:e6:cd,cc:d5:39:94:84:94,cc:d5:39:94:84:9f,cc:d5:39:94:84:9b,cc:d5:39:94:84:9a,cc:d5:39:94:84:9e,88:75:56:04:8b:1e,34:a8:4e:ae:44:1b,34:a8:4e:ae:44:1a,34:a8:4e:ae:44:1c,34:a8:4e:67:e6:cc,cc:d5:39:94:84:9d,88:75:56:04:8b:1d,34:a8:4e:ae:44:1d,88:75:56:04:8b:1c,88:75:56:04:8b:1a,34:a8:4e:ae:44:1e,cc:d5:39:94:84:9c,20:3a:07:0b:be:9c,88:75:56:04:8b:1f,88:75:56:04:8b:1b,88:75:56:46:e4:12,88:75:56:46:e4:15,88:75:56:46:e4:10,88:75:56:46:e4:11,34:a8:4e:cd:1f:b1,34:a8:4e:cd:1f:b6,34:a8:4e:cd:1f:b2,34:a8:4e:cd:1f:b4,34:a8:4e:cd:1f:b0,88:75:56:46:e4:14,88:75:56:e6:13:f0,88:75:56:e6:13:f4,88:75:56:46:e4:1b,88:75:56:46:e4:1a,88:75:56:46:e4:1f,88:75:56:46:e4:1e,34:a8:4e:c2:a0:1b,34:a8:4e:c2:a0:1f,88:75:56:46:e4:1d,88:75:56:ca:c3:d0,58:bf:ea:98:e5:f0,88:75:56:ca:c3:d4,58:bf:ea:98:e5:f4,58:bf:ea:98:e5:f5,58:bf:ea:98:e5:f1,34:a8:4e:c2:a0:1e,34:a8:4e:c2:a0:1c,34:a8:4e:c2:a0:14,88:75:56:46:e4:1c,88:75:56:ca:c3:d1,34:a8:4e:c2:a0:1a,88:75:56:ca:c3:da,34:a8:4e:4e:19:8a,88:75:56:e8:08:21,34:a8:4e:c2:a0:1d,34:a8:4e:c2:a0:15,34:a8:4e:c2:a0:11,88:75:56:ca:c3:dc,88:75:56:ca:c3:df,88:75:56:ca:c3:db,88:75:56:e8:08:25,20:3a:07:b7:c1:a5,88:75:56:e8:08:20,20:3a:07:b7:c1:a4,20:3a:07:b7:c1:a0,88:75:56:e8:08:2e,88:75:56:e8:08:2c,88:75:56:e8:08:2a,88:75:56:bf:20:4f,88:75:56:e8:08:2b,88:75:56:b6:5e:a0,34:a8:4e:c2:a0:12,88:75:56:ca:c3:d2,88:75:56:ca:c3:dd,58:bf:ea:98:e5:f2,20:3a:07:b7:c1:a2,88:75:56:e8:08:2d,34:a8:4e:c2:a0:10,88:75:56:ca:c3:d5,88:75:56:e8:08:2f,88:75:56:ca:c3:de,20:3a:07:b7:c1:a1,58:bf:ea:98:e5:fe,88:75:56:bf:20:40,88:75:56:bf:20:44,58:bf:ea:98:e5:fa,88:75:56:bf:20:41,58:bf:ea:98:e5:fc,88:75:56:bf:20:45,20:3a:07:1a:df:9a,20:3a:07:54:5c:84,20:3a:07:54:5c:81,20:3a:07:3f:95:b1,88:75:56:b6:5e:a1,20:3a:07:1a:df:9c,88:75:56:b6:5e:a4,88:75:56:b6:5e:ac,20:3a:07:1a:df:9b,58:bf:ea:98:e5:fd,88:75:56:b6:5e:a2,20:3a:07:1a:df:9d,88:75:56:e8:08:24,88:75:56:b6:5e:a5,20:3a:07:1a:df:91,20:3a:07:1a:df:9f,20:3a:07:1a:df:95,20:3a:07:1a:df:9e,20:3a:07:1a:df:94,20:3a:07:59:25:d1,20:3a:07:1a:df:90,20:3a:07:59:25:d0,20:3a:07:54:5c:80,88:75:56:b6:5e:ab,34:a8:4e:84:8a:3b,88:75:56:b6:5e:af,88:75:56:e8:08:22,20:3a:07:1a:df:92,20:3a:07:59:25:d2,88:75:56:b6:5e:ad,20:3a:07:3f:95:b5,20:3a:07:59:25:d4,20:3a:07:59:25:d5,20:3a:07:fd:63:bf,20:3a:07:3f:95:ba,20:3a:07:fd:63:be,88:75:56:b6:5e:aa,88:75:56:b6:5e:ae,20:3a:07:54:5c:82,20:3a:07:3f:95:bd,20:3a:07:3f:95:bb,20:3a:07:3f:95:b0,20:3a:07:3f:95:bc,20:3a:07:3f:95:be,20:3a:07:54:5c:85,20:3a:07:ee:25:24,20:3a:07:54:5c:8f,20:3a:07:54:5c:8b,20:3a:07:54:5c:8a,20:3a:07:54:5c:8c,88:75:56:2c:fb:7f,20:3a:07:54:5c:8d,20:3a:07:3f:95:b4,88:75:56:2c:fb:75,88:75:56:2c:fb:71,88:75:56:2c:fb:70,20:3a:07:fd:63:bb,20:3a:07:54:5c:8e,20:3a:07:59:25:df,20:3a:07:59:25:de,88:75:56:2c:fb:7a,20:3a:07:59:25:dc,20:3a:07:fd:63:bd,88:75:56:2c:fb:72,88:75:56:2c:fb:7d,20:3a:07:3f:95:bf,20:3a:07:ee:25:20,20:3a:07:ee:25:25,88:75:56:82:92:75,88:75:56:82:92:7b,20:3a:07:fd:63:ba,88:75:56:82:92:71,88:75:56:82:92:70,20:3a:07:59:25:da,34:a8:4e:61:47:71,88:75:56:82:92:7f,88:75:56:2c:fb:7c,88:75:56:2c:fb:7e,24:01:c7:87:30:51,24:01:c7:87:30:50,24:01:c7:87:30:55,88:75:56:82:92:7e,34:a8:4e:61:47:74,88:75:56:2c:fb:7b,34:a8:4e:61:47:75,34:a8:4e:61:47:70,34:a8:4e:61:47:7a,34:a8:4e:61:47:7f,34:a8:4e:61:47:7b,20:3a:07:ee:25:22,20:3a:07:59:25:dd,88:75:56:82:92:72,34:a8:4e:61:47:72,88:75:56:82:92:7d,88:75:56:82:92:7a,20:3a:07:3f:95:b2,20:3a:07:59:25:db,88:75:56:82:92:74,88:75:56:2c:fb:74,20:3a:07:fd:63:bc,34:a8:4e:61:47:7e,34:a8:4e:61:47:7d,20:3a:07:ee:25:21,24:01:c7:87:30:54,88:75:56:82:92:7c,34:a8:4e:0e:8f:91,58:bf:ea:98:e5:fb,58:bf:ea:98:e5:ff,34:a8:4e:0e:8f:92,34:a8:4e:0e:8f:95,24:01:c7:87:30:52,20:3a:07:23:4b:15,24:01:c7:87:30:5f,24:01:c7:87:30:5c,24:01:c7:87:30:5d,20:3a:07:ee:25:2f,20:3a:07:ee:25:2b,20:3a:07:ee:25:2c,20:3a:07:ee:25:2a,20:3a:07:ee:25:2d,34:a8:4e:61:47:7c,24:01:c7:87:30:5b,34:a8:4e:0e:8f:94,34:a8:4e:0e:8f:90,20:3a:07:ee:25:2e,24:01:c7:87:30:5a,24:01:c7:87:30:5e,34:a8:4e:e0:0e:e4,34:a8:4e:e0:0e:e1,34:a8:4e:e0:0e:e0,58:97:1e:ea:c3:e1,34:a8:4e:e0:0e:e2,34:a8:4e:e0:0e:e5,34:a8:4e:0e:8f:9a,34:a8:4e:fb:84:f0,34:a8:4e:fb:84:f4,34:a8:4e:0e:8f:9d,34:a8:4e:fb:84:f2,34:a8:4e:0e:8f:9b,34:a8:4e:0e:8f:9f,34:a8:4e:0e:8f:9e,34:a8:4e:0e:8f:9c,88:75:56:bf:20:4a,88:75:56:bf:20:4b,88:75:56:bf:20:4c,88:75:56:bf:20:4e,88:75:56:bf:20:42,88:75:56:bf:20:4d,34:a8:4e:fb:84:f1,24:01:c7:0b:62:61,24:01:c7:0b:62:60,24:01:c7:0b:62:65,34:a8:4e:fb:84:f5,24:01:c7:0b:62:64,24:01:c7:0b:62:6b,24:01:c7:0b:62:6f,24:01:c7:0b:62:6c,24:01:c7:0b:62:62,24:01:c7:0b:62:6d,24:01:c7:0b:62:6e,34:a8:4e:fb:84:fc,34:a8:4e:fb:84:fa,24:01:c7:0b:62:6a,34:a8:4e:fb:84:fb,34:a8:4e:fb:84:ff,34:a8:4e:fb:84:fe,34:a8:4e:fb:84:fd,cc:d5:39:f5:2f:d0,cc:d5:39:2e:38:d4,cc:d5:39:f5:2f:d4,cc:d5:39:bf:82:50,cc:d5:39:f5:2f:d5,cc:d5:39:2e:38:d0,cc:d5:39:bf:82:54,cc:d5:39:bf:82:51,cc:d5:39:f5:2f:d2,cc:d5:39:2e:38:d2,cc:d5:39:bf:82:52,cc:d5:39:2e:38:d5,cc:d5:39:9f:83:8b,cc:d5:39:9f:83:81,1c:e6:c7:78:65:24,cc:d5:39:9f:83:8f,cc:d5:39:9f:83:8a,cc:d5:39:2e:38:db,cc:d5:39:2e:38:de,cc:d5:39:9f:83:8d,cc:d5:39:9f:83:82,cc:d5:39:2e:38:d1,cc:d5:39:bf:82:55,cc:d5:39:9f:83:84,cc:d5:39:9f:83:85,cc:d5:39:9f:83:80,1c:e6:c7:78:65:21,58:97:1e:ea:c3:e5,58:97:1e:ea:c3:e4,20:3a:07:0b:be:9b,58:97:1e:ea:c3:e2,58:97:1e:ea:c3:e0,20:3a:07:0b:be:9f,20:3a:07:0b:be:9e,58:97:1e:ea:c3:eb,58:97:1e:ea:c3:ec,58:97:1e:ea:c3:ea,58:97:1e:ea:c3:ee,58:97:1e:ea:c3:ed,20:3a:07:0b:be:9a,20:3a:07:0b:be:9d,20:3a:07:14:48:a1,20:3a:07:14:48:a4,20:3a:07:14:48:a5,20:3a:07:14:48:a2,e0:d1:73:07:2d:61,e0:d1:73:07:2d:60,e0:d1:73:07:2d:64,e0:d1:73:07:2d:65,e0:d1:73:07:2d:62,34:a8:4e:e0:0e:ea,20:3a:07:23:4b:14,20:3a:07:23:4b:12,20:3a:07:14:48:a0,20:3a:07:23:4b:10,20:3a:07:23:4b:1a,20:3a:07:23:4b:1b,20:3a:07:23:4b:1f,20:3a:07:23:4b:11,20:3a:07:23:4b:1e,20:3a:07:23:4b:1c,20:3a:07:23:4b:1d,88:75:56:ef:bc:ad,88:75:56:ef:bc:a0,20:3a:07:14:48:ae,20:3a:07:14:48:af,20:3a:07:14:48:ad,34:a8:4e:4e:19:8b,34:a8:4e:4e:19:8c,34:a8:4e:4e:19:8d,34:a8:4e:4e:19:8f,34:a8:4e:4e:19:8e,88:75:56:0f:66:fb,88:75:56:0f:66:fd,88:75:56:0f:66:ff,20:3a:07:14:48:ac,20:3a:07:14:48:aa,20:3a:07:14:48:ab,20:3a:07:7a:6d:aa,20:3a:07:7a:6d:ae,20:3a:07:7a:6d:ab,20:3a:07:7a:6d:af,20:3a:07:7a:6d:ad,20:3a:07:7a:6d:ac,20:3a:07:b7:c1:af,20:3a:07:b7:c1:ae,20:3a:07:b7:c1:ab,20:3a:07:b7:c1:ad,20:3a:07:b7:c1:ac,20:3a:07:b7:c1:aa,c0:62:6b:b6:2b:01,c0:62:6b:b6:2b:04,c0:62:6b:b6:2b:02,c0:62:6b:b6:2b:00,34:a8:4e:fc:b5:72,34:a8:4e:fc:b5:70,34:a8:4e:fc:b5:76,34:a8:4e:fc:b5:71,34:a8:4e:fc:b5:74,c0:62:6b:b6:2b:05,88:75:56:e6:13:f6,88:75:56:e6:13:f2,88:75:56:e6:13:f1,cc:d5:39:a1:3d:84,cc:d5:39:a1:3d:81,24:01:c7:29:38:b0,24:01:c7:29:38:b4,24:01:c7:29:38:b2,cc:d5:39:a1:3d:80,cc:d5:39:a1:3d:82,cc:d5:39:a1:3d:8e,cc:d5:39:a1:3d:8a,cc:d5:39:a1:3d:8c,cc:d5:39:a1:3d:8d,20:3a:07:46:f5:1b,20:3a:07:46:f5:1e,20:3a:07:46:f5:1d,20:3a:07:46:f5:1f,cc:d5:39:a1:3d:8f,cc:d5:39:a1:3d:85,24:01:c7:29:38:b1,cc:d5:39:a1:3d:8b,34:a8:4e:91:cf:9d,34:a8:4e:cd:1f:bf,34:a8:4e:cd:1f:bb,20:3a:07:46:f5:1c,20:3a:07:46:f5:10,20:3a:07:46:f5:19,34:a8:4e:91:cf:99,34:a8:4e:91:cf:9f,34:a8:4e:91:cf:9b,34:a8:4e:91:cf:9c,34:a8:4e:91:cf:9e,34:a8:4e:91:cf:90,34:a8:4e:91:cf:96,34:a8:4e:91:cf:92,34:a8:4e:91:cf:94,34:a8:4e:91:cf:91,cc:d5:39:2e:38:dd,cc:d5:39:2e:38:dc,cc:d5:39:f5:2f:d1,cc:d5:39:2e:38:df,cc:d5:39:2e:38:da,1c:e6:c7:78:65:25,34:db:fd:2e:66:70,34:db:fd:2e:66:74
1454962723193,-75,-76,-81,-81,-81,-82,-83,-84,-85,-86,-86,-86,-91,-91,-92,-92,-92,-76,-81,-82,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454962726640,-75,-75,-82,-82,-82,-83,-83,-84,-85,-87,-86,-86,-91,-93,-92,-92,-91,-75,-82,-83,-87,-75,-86,-94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454962729962,-73,-75,-82,-86,-83,-83,-83,-86,-85,-83,-83,-86,-91,-93,-92,-92,-91,-73,-82,-83,-83,-75,-86,-94,-74,-81,-82,-87,-83,-83,-90,-91,-87,-92,-88,-88,-93,-93,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454962733326,-78,-80,-82,-86,-83,-79,-83,-86,,-82,-83,-86,,-93,-92,-92,-91,-73,-82,-77,-82,-80,-86,-90,-79,-77,-77,-90,-82,-83,-89,-91,-87,-87,-88,-88,-87,-86,-88,-85,-84,-85,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454962736667,-83,-80,-69,-86,-83,-72,,-86,,-69,-69,,,,,,,-83,,-71,-82,-82,,-90,-82,-73,-73,-81,-68,-69,-80,-78,-87,-87,-88,-88,-87,-88,-87,-86,-84,-83,-82,-78,-81,-82,-91,-92,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454962739977,-84,-80,-69,,,-69,,,,-73,-75,,,,,,,-82,,-70,-75,-83,,-90,-84,-70,-69,-79,-74,-69,-80,-80,,-83,,,-85,-85,-84,-88,-84,-80,-80,-80,-80,-81,-88,-87,-80,-80,-87,-89,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454962743276,-84,-76,-67,,,-68,,,,-73,-68,,,,,,,-82,,-70,-75,-76,,-74,-73,-66,-66,-71,-74,-67,-72,-74,,-76,,,-75,-75,-75,-74,-75,-76,-76,-80,-77,-74,-92,-88,-74,-69,-89,-89,-88,-86,-87,-87,-87,-87,-83,-83,-83,-86,-91,-85,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
