TS0003,参考站,05/16/2018 13:36:24,550521.9270,3372320.4333,-0.1402
TS01,测量值,05/16/2018 13:39:56,550520.5206,3372319.8118,-0.3004
TS02,测量值,05/16/2018 13:39:56,550520.5230,3372319.8132,-0.3005
TS03,测量值,05/16/2018 13:39:56,550520.5246,3372319.8141,-0.3005
TS04,测量值,05/16/2018 13:39:57,550520.5251,3372319.8130,-0.3004
TS05,测量值,05/16/2018 13:39:57,550520.5241,3372319.8117,-0.3004
TS06,测量值,05/16/2018 13:39:57,550520.5234,3372319.8145,-0.3005
TS07,测量值,05/16/2018 13:39:58,550520.5232,3372319.8148,-0.3004
TS08,测量值,05/16/2018 13:39:58,550520.5227,3372319.8149,-0.3005
TS09,测量值,05/16/2018 13:39:58,550520.5217,3372319.8156,-0.3005
TS10,测量值,05/16/2018 13:39:58,550520.5196,3372319.8142,-0.3005
TS11,测量值,05/16/2018 13:39:58,550520.5204,3372319.8134,-0.3005
TS12,测量值,05/16/2018 13:39:58,550520.5213,3372319.8143,-0.3005
TS13,测量值,05/16/2018 13:39:59,550520.5232,3372319.8160,-0.3005
TS14,测量值,05/16/2018 13:39:59,550520.5240,3372319.8161,-0.3005
TS15,测量值,05/16/2018 13:39:59,550520.5234,3372319.8160,-0.3005
TS16,测量值,05/16/2018 13:40:00,550520.5248,3372319.8186,-0.3005
TS17,测量值,05/16/2018 13:40:00,550520.5255,3372319.8195,-0.3005
TS18,测量值,05/16/2018 13:40:00,550520.5253,3372319.8195,-0.3005
TS19,测量值,05/16/2018 13:40:00,550520.5257,3372319.8195,-0.3005
TS20,测量值,05/16/2018 13:40:00,550520.5258,3372319.8194,-0.3005
TS21,测量值,05/16/2018 13:40:01,550520.5249,3372319.8192,-0.3005
TS22,测量值,05/16/2018 13:40:01,550520.5243,3372319.8172,-0.3004
TS23,测量值,05/16/2018 13:40:01,550520.5237,3372319.8150,-0.3004
TS24,测量值,05/16/2018 13:40:01,550520.5233,3372319.8152,-0.3004
TS25,测量值,05/16/2018 13:40:01,550520.5226,3372319.8155,-0.3005
TS26,测量值,05/16/2018 13:40:01,550520.5227,3372319.8159,-0.3004
TS27,测量值,05/16/2018 13:40:01,550520.5230,3372319.8157,-0.3004
TS28,测量值,05/16/2018 13:40:02,550520.5240,3372319.8162,-0.3004
