['time'],['wifi_change']
1454964852017,-95,-54,-56,-66,-67,-69,-70,-70,-70,-71
111
1454964856267,-56,-71,-84,-85,-95,-95
1454964857017,-95,-95,-71,-71,-68,-73
112
1454964857077,-68,-68,-72,-73,-73,-95
1454964857797,-79,-80,-84,-85,-89,-55
113
1454964865127,-95,-95,-95,-95
1454964869317,-59,-65,-66,-70
114
1454964918447,-28,-29,-29,-32,-43,-43,-44,-45,-45,-57,-65,-72,-74,-78,-80,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
1454964929707,-49,-48,-53,-53,-57,-62,-57,-57,-61,-46,-79,-95,-95,-67,-64,-46,-48,-48,-49,-52,-53,-54,-55,-56,-63,-64,-66,-69,-69,-70,-71,-73
115
1454964954457,-65,-65,-95,-95,-95,-95,-95,-95,-95,-95
1454964957157,-53,-54,-48,-54,-55,-58,-71,-72,-72,-74
116
1454964959397,-45,-69,-74,-74,-95,-95
1454964961297,-32,-95,-95,-95,-32,-58
117
1454964962217,-31,-55,-56,-58,-68,-69,-72,-74,-74
1454964965197,-42,-95,-95,-95,-95,-95,-85,-86,-95
118
1454964980747,-62,-62,-62,-63,-63,-63,-63,-64,-66,-71,-72,-72,-74,-74,-76,-78,-78,-79,-79,-80,-80,-81,-85,-86,-86,-86,-90,-95,-95,-95,-95,-95,-95,-95,-95,-95
1454964986447,-46,-50,-50,-48,-48,-48,-51,-50,-49,-57,-56,-95,-95,-95,-63,-55,-64,-55,-64,-62,-69,-64,-68,-66,-69,-70,-70,-49,-50,-55,-62,-64,-68,-71,-72,-73
119
1454964987677,-66,-69,-95,-95
1454964989157,-95,-95,-57,-66
120
1454965016097,-71
1454965018157,-95
121
1454965033297,-44,-45,-76,-79,-80,-81,-84,-95
1454965034887,-32,-32,-62,-64,-62,-62,-73,-67
122
1454965039007,-32,-33,-95,-95,-95,-95
1454965040667,-43,-46,-59,-59,-66,-72
123
1454965056517,-95
1454965057187,-66
"注释:-1表示无法判断;-95的值是对空值的标准化;每两行为一组数据,同一组内去除了相差不大于10的值,去除了信号一直微弱(-75为标准)的值,并对剩下的值排序"
