['time'],['wifi_change']
1454081776433,-75,-76,-82,-82,-88,-88,-89,-81,-88,,,,,,
1454081782923,-77,-77,-83,-84,-92,-91,-88,-84,-89,-78,-83,-91,-87,-77,-89
"
"
1454081833453,-76,-77,-65,-66,-86,-66,-69,-78,-76,-85,-92
1454081834043,-81,-84,-66,-67,-89,-69,-66,,-83,-90,-90
"
"
1454081880603,-68,-74,-86,-86,-88,-72,-88,-81
1454081882493,-69,-70,-89,-88,-90,-70,-92,-83
"
"
1454081922133,-71,-81,-85,-74,-66,-75,-83,-71,-82,-77,,-91,-93,-77,-82,-83,-83,-84,-84,-85,-90,-90,-91,-77,-84,-91,,,,,,,,,
1454081924843,-75,-83,-84,-76,-82,-77,-87,-75,-92,-83,-83,,,-83,-81,-84,-80,-82,-81,-82,-88,-89,-89,-83,-83,-87,-81,-83,-89,-89,-89,-89,-90,-80,-89
"
"
1454081945503,-79,-78,-79,,,,,-78,,-79,-79,-79,-80,-66,-63,-65,-63,-66,,-72,-71,-72,-80,-71,-65,-73,-69,-70,-69,-67,-69,-79,-71,-72,-69,-72,-88,-88,-91,-89,-88,-88
1454081948783,-81,-82,-81,-91,-88,-89,-89,-83,-91,-81,-78,-78,-78,-64,-66,-63,-64,-64,-63,-71,-67,-68,-78,-72,-63,-68,-73,-73,-76,-73,-73,-71,-72,-71,-72,-71,-90,-89,-89,-91,-86,-90
"
"
1454081951203,-77,-77,-77,,,,-89,-88,-89,,-89,-83,,-89,-76,-85,-81,-86,-62,-65,-61,-65,-62,-76,-65,-75,-76,-75,-85,-65,-75,-63,-61,-76,-79,-79,-77,-80,-79,-72,-72,-73,-78,-73,-90,-90,-89,-89,-88,-90,-88,-86,-86,-88,-90
1454081960483,-74,-74,-74,-82,-83,-83,-90,-89,-90,-85,-88,-75,-84,-90,-73,-89,,-88,-70,-72,-70,-72,-70,-78,-72,-79,-79,-77,-87,-72,-78,,,-78,-82,-82,-83,-81,-82,-81,-83,-82,-84,-81,,,,,,,-92,,,,
"
"
1454081975693,-69,-81,-80,-79,-85,-79,-76,-78,-84,-78,-78,-85,-70,-79,-74,-84,-79,-83,-80,-82,-78,-83,-76,-78,-86,-86,-84,-84,,-83,-81,-82,-85,-84,-86
1454081976963,-64,-80,-79,-78,,-90,-90,-90,-78,-89,-88,-88,-79,-80,-79,-81,-80,-82,-85,-85,-80,-82,-80,-80,-85,-84,-86,-87,-78,,,,-83,,-88
"
"
1454082002173,-73,-80,-78,-87,-87,-93,-92,-92,-90,-78,-88,-92,-78,-86,-89,,-86,-66,-72,-65,-68,-66,-72,-68,-73,-72,-73,-86,-73,-65,-73,-80,-77,-81,-79,-65,-77,-80,-79,-80,-79,-83,-90,,-91,-89,
1454082002813,,-77,-79,,,,-90,,,-80,,-90,-79,-82,-81,-83,-82,-61,-65,-60,-65,,-69,,-70,-70,-70,-82,-69,-61,-69,,-74,-74,-74,-61,-74,-77,-77,-77,-74,-77,-88,-90,-90,-88,-92
"
"
1454082038973,-89,-54,-50,-69,-70,-72,-70,-87,-50,-70,-64,-53,-73,-64,-62,-68,-66,-67,-65,-82,-72,-72,-72,-72
1454082039483,,,-51,-71,-71,-70,-72,,-51,-72,-63,-50,-71,-59,-61,-63,-62,-62,-63,,-78,-77,-76,-77
"
"
