,vlucci.com AC-V1.4.0.0,vlucci.com AC-V1.4.0.0,vlucci.com AC-V1.4.0.0
,78:A5:04:41:EB:B2,78:A5:04:41:EB:E4,78:A5:04:41:EB:D4
1526453196075,-98,-96,-200
1526453210764,-95,-96,-97
1526453211263,-95,-200,-200
1526453216024,-93,-200,-95
1526453226149,-200,-200,-95
1526453241262,-91,-91,-94
