,vlucci.com AC-V1.4.0.0,vlucci.com AC-V1.4.0.0
,78:A5:04:41:EE:0A,78:A5:04:41:E7:A7
1526452430270,-86,-87
1526452436152,-200,-87
1526452436255,-87,-90
1526452456207,-87,-87
1526452480968,-90,-86
1526452486062,-200,-85
