81.996	36.429
121.6283	38.9061
119.281	26.091
91.1	29.73
122.339	53.455
108.49	30.77
99.814	39.41
94.34	29.6659
108.92	34.03
115.058	26.748
123.578	41.828
111.23361	23.4812
116	40
118.05	24.45
96.2	33.01
100.0185	31.6102
112.043	32.0028
98.41978	25.02895
116.79	33.98
100.248	34.478
94.87402	36.4332
103.8	36.1
120.55	36.19
117.5314	40.0861
114.54	40.49
102.7474	25.1482
112.6	37.7
120.664	27.926
105.55	38.36
113.57	34.63
99.698	27.823
105.6	36.5
130.14	47.21
88.17	39.02
109.0966	30.1657
80.109	32.521
79.21	41.2
119.74	49.27
108.04	41.18
117.63	24.45
88.127	47.842
103.6	32.483
119.42	31.349
