88.127	47.842
116	40
125.35	43.47
121.6283	38.9061
100.248	34.478
109.0966	30.1657
119.281	26.091
100.0185	31.6102
99.814	39.41
94.87402	36.4332
119.74	49.27
130.14	47.21
116.79	33.98
115.058	26.748
117.5314	40.0861
102.7474	25.1482
103.8	36.1
91.1	29.73
94.34	29.6659
119.42	31.349
122.339	53.455
129.5919	44.6164
120.55	36.19
88.17	39.02
123.578	41.828
80.109	32.521
103.6	32.483
117.12	36.2
112.6	37.7
105.6	36.5
98.41978	25.02895
108.49	30.77
120.664	27.926
108.04	41.18
79.21	41.2
111.23361	23.4812
118.05	24.45
108.92	34.03
112.043	32.0028
105.55	38.36
96.2	33.01
81.996	36.429
114.54	40.49
117.63	24.45
113.57	34.63
99.698	27.823
104.76	29.35
