103.8	36.1
99.814	39.41
114.5	30.5
86.17	41.78
102.18	30.12
116	40
128.063	42.0576
103.8	30.95
117.49	40.08
80.109	32.521
101.75	26.55
102.74	25.14
102.22	27.91
106.78	26.64
100.768	26.695
129.5919	44.6164
108.04	41.18
118.08	24.45
109.281	22.4202
101.75	26.55
125.35	43.47
109.0966	30.1657
130.14	47.21
116.79	33.98
120.55	36.19
108.49	30.77
114.54	40.49
121.62	38.9
119.74	49.27
119.42	31.34
118.45	34.75
123.578	41.828
112.6	37.7
113.57	34.63
112.04	32
117.12	36.2
110.3	21.15
121.19	31.09
128.063	42.0576
94.87402	36.4332
79.21	41.2
110.79	32.66
105.55	38.36
109.8	19
108.92	34.03
91.1	29.73
115.89	30.14
111.23361	23.4812
109.99507	27.0114
115.058	26.748
96.2	33.01
100.0185	31.6102
103.6	32.483
88.127	47.842
88.17	39.02
81.996	36.429
98.51978	25.02895
99.698	27.823
120.664	27.926
111.2	30.5
87.7	43.78
100.25	25.61
119.281	26.091
117.2225	36.6486
117.63	24.45
116.18	40.04
116.2167	40.25
105.6	36.5
122.6	40.68
120.0952	30.8423
104.5732	31.5605
100.248	34.478
122.339	53.455
106.7512	22.1301
104.76	29.35
102	28
