88.127	47.842	2.50443
116	40	2.92121
125.35	43.47	2.99799
121.6283	38.9061	3.64453
100.248	34.478	2.72115
109.0966	30.1657	2.57638
119.281	26.091	3.29196
100.0185	31.6102	3.65915
99.814	39.41	2.78689
94.87402	36.4332	2.4158
119.74	49.27	2.54717
130.14	47.21	2.65068
116.79	33.98	3.00829
115.058	26.748	3.06309
117.5314	40.0861	2.99721
102.7474	25.1482	3.18325
103.8	36.1	3.08514
91.1	29.73	3.3806
94.34	29.6659	2.92996
119.42	31.349	3.5135
122.339	53.455	2.82992
129.5919	44.6164	2.53444
120.55	36.19	2.93984
88.17	39.02	4.71997
123.578	41.828	2.93964
80.109	32.521	2.23406
103.6	32.483	2.49585
117.12	36.2	2.64239
112.6	37.7	4.12775
105.6	36.5	3.27921
98.41978	25.02895	3.49498
108.49	30.77	3.07779
120.664	27.926	3.52944
108.04	41.18	2.44542
79.21	41.2	2.34723
111.23361	23.4812	3.49355
118.05	24.45	3.67242
108.92	34.03	3.00496
112.043	32.0028	2.95873
105.55	38.36	4.60018
96.2	33.01	4.64329
81.996	36.429	2.00453
114.54	40.49	2.80634
117.63	24.45	3.26175
113.57	34.63	4.1255
99.698	27.823	2.78507
104.76	29.35	3.15692
