88.127	47.842	2.50443
120.664	27.926	3.52944
125.35	43.47	2.99799
100.0185	31.6102	3.65915
130.14	47.21	2.65068
116.79	33.98	3.00829
115.058	26.748	3.06309
117.5314	40.0861	2.99721
102.7474	25.1482	3.18325
119.42	31.349	3.5135
86.94	28.357	2.92996
120.55	36.19	2.93984

118.05	24.45	3.67242
103.6	32.483	2.49585
98.41978	25.02895	3.49498
108.49	30.77	3.07779
111.23361	23.4812	3.49355
112.043	32.0028	2.95873

81.996	36.429	2.00453

114.54	40.49	2.80634
121.6283	38.9061	3.64453
109.0966	30.1657	2.57638

99.698	27.823	2.78507
79.21	41.2	2.31528
80.109	32.521	2.09333
94.87402	36.4332	2.4151
99.814	39.41	2.78689
108.04	41.18	2.44404
103.8	36.1	3.08514
		
		
		
		
