,vlucci.com AC-V1.4.0.0
,78:A5:04:41:E5:77
1526458465783,-91
1526458465884,-93
1526458480791,-92
1526458481245,-93
1526458495881,-92
1526458496184,-94
1526458510783,-90
1526458510880,-90
