1454081774425,1454081782205
1454081837392,1454081838261
1454081880846,1454081881474
1454081908170,1454081908809
1454081909329,1454081910142
1454081910442,1454081910966
1454081922495,1454081924266
1454081945093,1454081947786
1454081951557,1454081952239
1454081952492,1454081953428
1454081953537,1454081960141
1454082056702,1454082057359
1454082106382,1454082108758
1454082108877,1454082109654
1454082111145,1454082112562
1454082123281,1454082125389
1454082147522,1454082148076
1454082153475,1454082154432
1454082160639,1454082162242
1454082162598,1454082163342
1454082179913,1454082180528
1454082192797,1454082193589
1454082193625,1454082194143
1454082195548,1454082196977
1454082197249,1454082197786
1454082247777,1454082248377
1454082344891,1454082346094
1454082346124,1454082346700
1454082355459,1454082356038
1454082379023,1454082379722
1454082387969,1454082389818
1454082390504,1454082391068
1454082416241,1454082417745
1454082419671,1454082420208
1454082420836,1454082422213
1454082422341,1454082423413
1454082423988,1454082432114
1454082456262,1454082456890
1454082464559,1454082465576
1454082465641,1454082468168
1454082477168,1454082478186
1454082478334,1454082479132
1454082528042,1454082528670
1454082528720,1454082529440
1454082555298,1454082558498
1454082563434,1454082564215
1454082570211,1454082570721
1454082571584,1454082573485
1454082573520,1454082574072
1454082574155,1454082574707
1454082579266,1454082581931
1454082582143,1454082583019
1454082593854,1454082594646
1454082594698,1454082595762
1454082614997,1454082616622
1454082619368,1454082623166
1454082635106,1454082635610
1454082639441,1454082639971
1454082654285,1454082658991
1454082659107,1454082659757
1454082665939,1454082666456
1454082666765,1454082668386
1454082696945,1454082698088
1454082698134,1454082698999
1454082699536,1454082700124
1454082789536,1454082790056
1454082790571,1454082791221
1454082810789,1454082811367
1454082837364,1454082838985
1454082867252,1454082869429
1454082871898,1454082872416
1454082872715,1454082873434
1454082894985,1454082895496
1454082931599,1454082932864
1454082933050,1454082934355
1454082934501,1454082936417
1454082936447,1454082937033
1454082937737,1454082938542
