TimeStamp,34:a8:4e:ce:92:62,88:75:56:ef:bc:a0,88:75:56:ef:bc:a1,88:75:56:ef:bc:a2,88:75:56:ef:bc:a4,34:a8:4e:ce:92:60,20:3a:07:fd:63:b1,34:a8:4e:ce:92:61,34:a8:4e:ce:92:64,34:a8:4e:67:bd:b0,34:a8:4e:67:bd:b4,34:a8:4e:90:14:85,34:a8:4e:90:14:81,34:db:fd:2e:66:72,34:db:fd:2e:66:74,20:3a:07:fd:63:b0,34:db:fd:2e:66:71,20:3a:07:fd:63:b5,34:a8:4e:ce:92:65,88:75:56:ef:bc:a5,34:a8:4e:90:14:80,34:db:fd:2e:66:75,34:a8:4e:90:14:84,20:3a:07:ee:25:20,20:3a:07:fd:63:b2,34:a8:4e:2f:30:7a,34:a8:4e:2f:30:7c,34:a8:4e:2f:30:7e,34:a8:4e:90:14:82,34:a8:4e:9f:90:9a,34:a8:4e:9f:90:9e,34:a8:4e:9f:90:9c,34:a8:4e:2f:30:7f,34:a8:4e:9f:90:9f,34:a8:4e:2f:30:7b,34:a8:4e:9f:90:9b,34:a8:4e:9f:90:94,34:a8:4e:9f:90:9d,34:a8:4e:9f:90:92,34:a8:4e:9f:90:91,34:a8:4e:2f:30:75,34:a8:4e:2f:30:7d,34:a8:4e:9f:90:95,34:a8:4e:2f:30:74,34:a8:4e:2f:30:72,34:a8:4e:2f:30:71,88:75:56:82:92:70,34:a8:4e:2f:30:70,20:3a:07:0b:be:94,34:a8:4e:90:14:8d,20:3a:07:0b:be:91,34:a8:4e:ce:92:6b,34:a8:4e:ce:92:6f,34:a8:4e:ce:92:6c,34:a8:4e:ce:92:6a,34:a8:4e:ce:92:6e,34:a8:4e:85:47:51,34:a8:4e:85:47:55,34:a8:4e:85:47:50,88:75:56:82:92:75,34:a8:4e:26:96:b0,34:a8:4e:90:14:8a,34:a8:4e:26:96:b5,34:a8:4e:90:14:8f,20:3a:07:ee:63:84,34:a8:4e:ce:92:6d,34:a8:4e:85:47:52,34:a8:4e:90:14:8e,20:3a:07:0b:be:95,88:75:56:82:92:74,34:a8:4e:85:47:54,34:a8:4e:26:96:b1,88:75:56:82:92:7c,88:75:56:82:92:7a,20:3a:07:7a:6d:a0,20:3a:07:8b:b4:a4,88:75:56:82:92:72,34:a8:4e:26:96:b2,34:a8:4e:90:14:8b,34:a8:4e:26:96:b4,20:3a:07:8b:b4:a5,34:a8:4e:90:14:8c,20:3a:07:ee:63:85,20:3a:07:8b:b4:a1,20:3a:07:ee:63:80,20:3a:07:0b:be:92,20:3a:07:8b:b4:a2,20:3a:07:7a:6d:a2,20:3a:07:8b:b4:a0,20:3a:07:0b:be:90,20:3a:07:06:d4:b0,20:3a:07:06:d4:bd,34:a8:4e:9f:90:90,20:3a:07:06:d4:ba,20:3a:07:06:d4:bf,20:3a:07:06:d4:bc,20:3a:07:7a:6d:a1,20:3a:07:ee:63:8a,20:3a:07:ee:63:8c,20:3a:07:06:d4:b1,34:a8:4e:26:96:be,20:3a:07:8b:b4:af,20:3a:07:8b:b4:ab,20:3a:07:8b:b4:aa,34:a8:4e:26:96:bd,20:3a:07:06:d4:b2,20:3a:07:ee:63:8e,20:3a:07:ee:63:8f,34:a8:4e:26:96:bf,34:a8:4e:47:99:fb,20:3a:07:8b:b4:ae,20:3a:07:16:3f:f4,34:a8:4e:47:99:ff,20:3a:07:8b:b4:ac,34:a8:4e:ae:44:14,88:75:56:0f:66:f5,88:75:56:0f:66:f0,20:3a:07:ee:63:8d,34:a8:4e:47:99:fd,20:3a:07:8b:b4:ad,20:3a:07:16:3f:f2,34:a8:4e:65:4d:12,34:a8:4e:ae:44:12,20:3a:07:06:d4:be,34:a8:4e:67:e6:c1,20:3a:07:ee:63:81,34:a8:4e:26:96:bb,20:3a:07:06:d4:b4,20:3a:07:ee:63:8b,20:3a:07:7a:6d:a5,34:a8:4e:47:99:fc,34:a8:4e:47:99:fa,20:3a:07:16:3f:f0,20:3a:07:16:3f:f5,20:3a:07:06:d4:bb,88:75:56:0f:66:f1,88:75:56:0f:66:f2,34:a8:4e:67:e6:c2,34:a8:4e:26:96:bc,34:a8:4e:26:96:ba,20:3a:07:06:d4:b5,88:75:56:0f:66:f4,20:3a:07:16:3f:f1,34:a8:4e:67:e6:c4,20:3a:07:ee:63:82,88:75:56:0f:66:fc,88:75:56:0f:66:fe,20:3a:07:16:3f:fe,20:3a:07:16:3f:ff,20:3a:07:16:3f:fb,20:3a:07:16:3f:fc,20:3a:07:16:3f:fd,34:a8:4e:85:47:5e,34:a8:4e:85:47:5c,34:a8:4e:85:47:5a,20:3a:07:16:3f:fa,34:a8:4e:65:4d:15,34:a8:4e:ae:44:10,34:a8:4e:85:47:5d,34:a8:4e:84:8a:35,34:a8:4e:84:8a:31,34:a8:4e:85:47:5f,34:a8:4e:84:8a:34,34:a8:4e:84:8a:30,34:a8:4e:85:47:5b,34:a8:4e:84:8a:32,88:75:56:04:8b:10,88:75:56:04:8b:14,34:a8:4e:4e:19:84,34:a8:4e:ae:44:15,88:75:56:04:8b:11,34:a8:4e:67:e6:c5,34:a8:4e:67:e6:c0,34:a8:4e:4e:19:80,88:75:56:04:8b:12,20:3a:07:fd:63:b4,88:75:56:04:8b:15,34:a8:4e:4e:19:81,20:3a:07:23:4b:11,34:a8:4e:65:4d:1d,cc:d5:39:94:84:92,34:a8:4e:47:99:fe,cc:d5:39:94:84:90,34:a8:4e:ae:44:11,cc:d5:39:94:84:95,34:a8:4e:65:4d:11,34:a8:4e:65:4d:14,34:a8:4e:4e:19:85,cc:d5:39:94:84:91,cc:d5:39:94:84:94,34:a8:4e:4e:19:82,cc:d5:39:94:84:9b,cc:d5:39:94:84:9f,34:a8:4e:65:4d:1e,88:75:56:04:8b:1e,cc:d5:39:94:84:9e,88:75:56:04:8b:1d,cc:d5:39:94:84:9d,cc:d5:39:94:84:9a,cc:d5:39:94:84:9c,88:75:56:04:8b:1b,34:a8:4e:cd:1f:b4,88:75:56:04:8b:1f,34:a8:4e:65:4d:10,88:75:56:04:8b:1c,88:75:56:04:8b:1a,34:a8:4e:67:e6:cc,34:a8:4e:67:e6:ca,34:a8:4e:65:4d:1f,34:a8:4e:65:4d:1a,88:75:56:46:e4:11,34:a8:4e:47:99:f1,34:a8:4e:67:e6:ce,34:a8:4e:65:4d:1b,34:a8:4e:65:4d:1c,34:a8:4e:47:99:f2,34:a8:4e:67:e6:cf,88:75:56:46:e4:14,34:a8:4e:47:99:f4,58:bf:ea:98:e5:f4,34:a8:4e:67:e6:cd,88:75:56:46:e4:12,58:bf:ea:98:e5:f2,88:75:56:2c:fb:70,34:a8:4e:ae:44:1b,88:75:56:2c:fb:72,34:a8:4e:67:e6:cb,88:75:56:46:e4:15,34:a8:4e:47:99:f5,34:a8:4e:ae:44:1a,34:a8:4e:47:99:f0,20:3a:07:46:f5:1c,20:3a:07:46:f5:1f,34:a8:4e:cd:1f:b2,88:75:56:ca:c3:d0,34:a8:4e:c2:a0:11,88:75:56:ca:c3:d4,20:3a:07:46:f5:16,34:a8:4e:cd:1f:b0,34:a8:4e:cd:1f:b6,88:75:56:e6:13:f6,88:75:56:46:e4:10,88:75:56:46:e4:1a,88:75:56:46:e4:1f,88:75:56:46:e4:1b,88:75:56:46:e4:1c,34:a8:4e:c2:a0:1e,88:75:56:46:e4:1e,34:a8:4e:c2:a0:1a,34:a8:4e:c2:a0:1f,34:a8:4e:c2:a0:1b,34:a8:4e:c2:a0:15,88:75:56:46:e4:1d,34:a8:4e:c2:a0:1d,88:75:56:ca:c3:df,88:75:56:ca:c3:da,88:75:56:ca:c3:dc,34:a8:4e:c2:a0:1c,58:bf:ea:98:e5:ff,58:bf:ea:98:e5:fb,34:a8:4e:4e:19:8c,34:a8:4e:4e:19:8a,34:a8:4e:4e:19:8e,58:bf:ea:98:e5:fc,88:75:56:ca:c3:dd,88:75:56:ca:c3:d2,58:bf:ea:98:e5:fd,58:bf:ea:98:e5:fe,88:75:56:ca:c3:de,88:75:56:e8:08:2e,88:75:56:e8:08:25,58:bf:ea:98:e5:f0,88:75:56:b6:5e:a5,88:75:56:e8:08:2c,88:75:56:e8:08:2a,88:75:56:e8:08:2b,88:75:56:e8:08:2f,58:bf:ea:98:e5:fa,20:3a:07:b7:c1:a0,20:3a:07:b7:c1:a4,20:3a:07:54:5c:8f,34:a8:4e:c2:a0:12,88:75:56:e8:08:2d,88:75:56:b6:5e:a0,88:75:56:e8:08:21,88:75:56:ca:c3:d5,34:a8:4e:c2:a0:14,58:bf:ea:98:e5:f5,34:a8:4e:c2:a0:10,88:75:56:b6:5e:ae,20:3a:07:59:25:d0,20:3a:07:3f:95:b5,88:75:56:e8:08:22,88:75:56:b6:5e:ad,20:3a:07:59:25:d2,88:75:56:b6:5e:a1,20:3a:07:59:25:d4,20:3a:07:1a:df:9e,20:3a:07:1a:df:90,20:3a:07:1a:df:9d,88:75:56:b6:5e:ab,20:3a:07:59:25:d5,34:a8:4e:84:8a:3b,20:3a:07:54:5c:81,20:3a:07:3f:95:be,88:75:56:2c:fb:75,20:3a:07:fd:63:bf,20:3a:07:1a:df:92,88:75:56:e8:08:24,34:a8:4e:84:8a:3f,88:75:56:b6:5e:af,20:3a:07:3f:95:bf,20:3a:07:fd:63:ba,20:3a:07:54:5c:8e,20:3a:07:54:5c:8b,20:3a:07:1a:df:94,34:a8:4e:61:47:71,34:a8:4e:84:8a:3d,20:3a:07:3f:95:bd,20:3a:07:54:5c:8d,20:3a:07:fd:63:bd,88:75:56:e8:08:20,20:3a:07:1a:df:9b,20:3a:07:54:5c:84,88:75:56:82:92:71,20:3a:07:3f:95:b1,34:a8:4e:84:8a:3a,20:3a:07:1a:df:9f,88:75:56:b6:5e:a4,20:3a:07:54:5c:8c,20:3a:07:3f:95:bb,20:3a:07:fd:63:bc,88:75:56:b6:5e:aa,20:3a:07:54:5c:8a,88:75:56:2c:fb:7b,88:75:56:2c:fb:7f,88:75:56:2c:fb:7a,88:75:56:2c:fb:7e,88:75:56:2c:fb:7c,20:3a:07:ee:25:25,20:3a:07:14:48:a0,88:75:56:82:92:7f,20:3a:07:14:48:a4,34:a8:4e:61:47:74,20:3a:07:54:5c:82,88:75:56:b6:5e:a2,88:75:56:2c:fb:7d,88:75:56:82:92:7d,20:3a:07:23:4b:12,20:3a:07:59:25:dd,34:a8:4e:61:47:72,20:3a:07:3f:95:b0,20:3a:07:3f:95:bc,20:3a:07:59:25:dc,20:3a:07:59:25:df,88:75:56:82:92:7b,88:75:56:2c:fb:74,20:3a:07:59:25:de,20:3a:07:fd:63:bb,20:3a:07:ee:25:24,20:3a:07:ee:25:22,20:3a:07:14:48:a2,20:3a:07:14:48:a1,20:3a:07:1a:df:95,58:bf:ea:98:e5:f1,20:3a:07:59:25:d1,88:75:56:2c:fb:71,20:3a:07:54:5c:80,20:3a:07:1a:df:9c,20:3a:07:1a:df:91,20:3a:07:3f:95:b2,20:3a:07:3f:95:b4,20:3a:07:1a:df:9a,20:3a:07:59:25:da,20:3a:07:59:25:db,20:3a:07:3f:95:ba,88:75:56:b6:5e:ac,20:3a:07:54:5c:85,88:75:56:82:92:7e,34:a8:4e:61:47:7f,34:a8:4e:61:47:7a,24:01:c7:87:30:55,24:01:c7:87:30:50,34:a8:4e:0e:8f:95,88:75:56:ca:c3:d1,34:a8:4e:61:47:75,34:a8:4e:61:47:70,20:3a:07:ee:25:2e,20:3a:07:ee:25:2d,34:a8:4e:84:8a:3c,34:a8:4e:84:8a:3e,20:3a:07:ee:25:21,20:3a:07:fd:63:be,34:a8:4e:61:47:7e,20:3a:07:ee:25:2c,34:a8:4e:61:47:7d,24:01:c7:87:30:52,20:3a:07:ee:25:2b,24:01:c7:87:30:51,34:a8:4e:61:47:7b,20:3a:07:ee:25:2a,20:3a:07:ee:25:2f,34:a8:4e:0e:8f:92,24:01:c7:87:30:54,34:a8:4e:0e:8f:94,34:a8:4e:0e:8f:90,24:01:c7:87:30:5f,24:01:c7:87:30:5c,24:01:c7:87:30:5a,24:01:c7:87:30:5b,24:01:c7:87:30:5e,24:01:c7:87:30:5d,34:a8:4e:e0:0e:e2,34:a8:4e:e0:0e:e4,34:a8:4e:61:47:7c,34:a8:4e:0e:8f:91,34:a8:4e:e0:0e:e1,20:3a:07:14:48:a5,34:a8:4e:e0:0e:e0,34:a8:4e:0e:8f:9c,34:a8:4e:0e:8f:9e,34:a8:4e:0e:8f:9f,88:75:56:bf:20:40,34:a8:4e:0e:8f:9d,34:a8:4e:0e:8f:9b,88:75:56:bf:20:4e,88:75:56:bf:20:41,88:75:56:bf:20:42,88:75:56:bf:20:44,88:75:56:bf:20:4f,88:75:56:bf:20:4d,88:75:56:bf:20:45,88:75:56:bf:20:4a,34:a8:4e:0e:8f:9a,34:a8:4e:fb:84:f4,24:01:c7:0b:62:61,58:97:1e:ea:c3:e5,34:a8:4e:fb:84:f2,24:01:c7:0b:62:62,34:a8:4e:fb:84:f0,24:01:c7:0b:62:64,24:01:c7:0b:62:60,34:a8:4e:fb:84:f5,24:01:c7:0b:62:6c,24:01:c7:0b:62:65,24:01:c7:0b:62:6e,24:01:c7:0b:62:6f,24:01:c7:0b:62:6d,34:a8:4e:fb:84:f1,24:01:c7:0b:62:6b,24:01:c7:0b:62:6a,34:a8:4e:fb:84:fb,34:a8:4e:fb:84:ff,34:a8:4e:fb:84:fd,34:a8:4e:fb:84:fc,34:a8:4e:fb:84:fe,34:a8:4e:fb:84:fa,cc:d5:39:2e:38:d2,cc:d5:39:2e:38:d4,cc:d5:39:bf:82:54,cc:d5:39:2e:38:df,cc:d5:39:2e:38:de,cc:d5:39:9f:83:81,cc:d5:39:bf:82:52,cc:d5:39:2e:38:dd,cc:d5:39:2e:38:d0,cc:d5:39:bf:82:55,cc:d5:39:f5:2f:d4,cc:d5:39:9f:83:85,cc:d5:39:f5:2f:d0,cc:d5:39:9f:83:80,1c:e6:c7:78:65:21,24:01:c7:29:38:b4,cc:d5:39:f5:2f:d2,cc:d5:39:9f:83:82,34:a8:4e:ae:44:1d,34:a8:4e:ae:44:1f,58:97:1e:ea:c3:e0,58:97:1e:ea:c3:e4,58:97:1e:ea:c3:e1,34:a8:4e:ae:44:1c,34:a8:4e:ae:44:1e,20:3a:07:0b:be:9e,20:3a:07:0b:be:9f,20:3a:07:0b:be:9d,58:97:1e:ea:c3:e2,20:3a:07:0b:be:9c,20:3a:07:0b:be:9a,20:3a:07:0b:be:9b,58:97:1e:ea:c3:ee,58:97:1e:ea:c3:ef,58:97:1e:ea:c3:eb,58:97:1e:ea:c3:ed,34:a8:4e:e0:0e:e5,20:3a:07:23:4b:14,20:3a:07:23:4b:1f,20:3a:07:23:4b:1b,20:3a:07:23:4b:10,20:3a:07:23:4b:15,20:3a:07:23:4b:1e,20:3a:07:23:4b:1d,20:3a:07:23:4b:1a,20:3a:07:23:4b:1c,34:a8:4e:4e:19:8b,34:a8:4e:4e:19:8f,34:a8:4e:4e:19:8d,88:75:56:0f:66:ff,88:75:56:0f:66:fa,88:75:56:0f:66:fd,88:75:56:ca:c3:db,88:75:56:0f:66:fb,20:3a:07:7a:6d:a4,20:3a:07:7a:6d:aa,20:3a:07:7a:6d:ac,20:3a:07:14:48:af,20:3a:07:14:48:ab,20:3a:07:14:48:ac,20:3a:07:14:48:aa,20:3a:07:14:48:ae,20:3a:07:14:48:ad,20:3a:07:7a:6d:ae,20:3a:07:7a:6d:af,20:3a:07:7a:6d:ab,20:3a:07:7a:6d:ad,20:3a:07:b7:c1:a5,88:75:56:bf:20:4c,20:3a:07:b7:c1:ac,20:3a:07:b7:c1:a1,20:3a:07:b7:c1:af,20:3a:07:b7:c1:aa,20:3a:07:b7:c1:ae,20:3a:07:b7:c1:ab,20:3a:07:b7:c1:ad,20:3a:07:b7:c1:a2,88:75:56:bf:20:4b,c0:62:6b:b6:2b:00,88:75:56:e6:13:f1,88:75:56:e6:13:f4,34:a8:4e:fc:b5:71,88:75:56:e6:13:f2,c0:62:6b:b6:2b:05,c0:62:6b:b6:2b:01,cc:d5:39:a1:3d:81,cc:d5:39:a1:3d:82,cc:d5:39:a1:3d:8a,cc:d5:39:a1:3d:8f,20:3a:07:46:f5:1b,cc:d5:39:a1:3d:8b,cc:d5:39:a1:3d:8e,cc:d5:39:a1:3d:8c,cc:d5:39:a1:3d:80,cc:d5:39:2e:38:d1,20:3a:07:46:f5:1e,24:01:c7:29:38:b1,cc:d5:39:a1:3d:8d,24:01:c7:29:38:b2,cc:d5:39:a1:3d:85,cc:d5:39:9f:83:84,24:01:c7:29:38:b5,24:01:c7:29:38:b0,cc:d5:39:a1:3d:84,24:01:c7:3d:63:05,24:01:c7:3d:63:00,24:01:c7:3d:63:04,20:3a:07:88:f9:54,24:01:c7:3d:63:02,58:97:1e:81:08:e2,20:3a:07:88:f9:52,c0:62:6b:b6:2b:02,34:a8:4e:91:cf:91,cc:d5:39:bf:82:50,c0:62:6b:b6:2b:04,34:a8:4e:cd:1f:b1,88:75:56:e6:13:f0,34:a8:4e:91:cf:90,34:a8:4e:fc:b5:72,34:a8:4e:fc:b5:74,34:a8:4e:91:cf:92,34:a8:4e:fc:b5:76,34:a8:4e:fc:b5:70,e0:d1:73:45:1c:c4,e0:d1:73:45:1c:c0,e0:d1:73:45:1c:c2,5c:fc:66:cf:ac:62,20:3a:07:46:f5:14,20:3a:07:46:f5:10,20:3a:07:46:f5:11,b4:14:89:c3:c1:64,b4:14:89:c3:c1:62,b4:14:89:c3:c1:61,34:a8:4e:8a:ce:f4,cc:d5:39:2e:38:d5,cc:d5:39:f5:2f:d5,cc:d5:39:bf:82:51,cc:d5:39:f5:2f:d1,1c:e6:c7:78:65:24,1c:e6:c7:78:65:22,1c:e6:c7:78:65:25
1454962721746,-72,-78,-87,-78,-79,-71,-85,-79,-71,-79,-80,-80,-86,-84,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454962724082,-72,-78,-81,-78,-79,-71,-85,-72,-71,,,,-85,-84,-85,-84,-85,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454962726411,-72,-79,-81,-78,-79,-72,-85,-72,-71,,,-84,-85,-84,-85,-84,-85,-85,-73,-80,-83,-85,-85,-87,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454962728750,-71,-79,-81,-80,-80,-72,-79,-72,-71,,,-84,-85,-84,-85,-84,-85,-85,-73,-80,-83,-85,-85,-87,-87,-86,-87,-88,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454962731091,-71,-80,-79,-80,-80,-72,-79,-76,-71,,,-87,-85,-84,-85,-80,-85,-85,-73,-80,-83,-85,-85,-87,-87,-86,-87,-88,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454962733428,-71,-80,-79,-80,-80,-76,-79,-76,-75,,,-87,-85,,,-80,-85,-85,-77,-80,-84,-85,-85,-87,-87,-83,-84,-88,-86,-83,-83,-84,-84,-84,-85,-86,-86,-85,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454962735766,-78,-80,-79,-80,-80,-76,-79,-81,-75,,,-87,-70,,,-80,-85,-85,-77,-80,-84,-85,-85,-87,-87,-83,-84,-86,-86,-83,-86,-82,-84,-82,-85,-85,-86,-84,-85,-81,-86,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
