TS0002,控制点,05/16/2018 11:58:22,550518.6010,3372322.9590,0.0000
TS0004,测量值,05/16/2018 12:06:12,550515.8098,3372323.3287,-0.2173
TS01,测量值,05/16/2018 12:50:46,550520.1696,3372321.9677,-0.1896
TS02,测量值,05/16/2018 12:50:46,550520.1707,3372321.9675,-0.1896
TS03,测量值,05/16/2018 12:50:46,550520.1697,3372321.9683,-0.1896
TS04,测量值,05/16/2018 12:50:46,550520.1698,3372321.9685,-0.1896
TS05,测量值,05/16/2018 12:50:47,550520.1632,3372321.9635,-0.1898
TS06,测量值,05/16/2018 12:50:47,550520.1634,3372321.9600,-0.1899
TS07,测量值,05/16/2018 12:50:47,550520.1643,3372321.9606,-0.1899
TS08,测量值,05/16/2018 12:50:48,550520.1659,3372321.9638,-0.1898
TS09,测量值,05/16/2018 12:50:48,550520.1658,3372321.9652,-0.1898
TS10,测量值,05/16/2018 12:50:48,550520.1649,3372321.9665,-0.1898
TS11,测量值,05/16/2018 12:50:48,550520.1635,3372321.9678,-0.1898
TS12,测量值,05/16/2018 12:50:48,550520.1637,3372321.9680,-0.1899
TS13,测量值,05/16/2018 12:50:49,550520.1650,3372321.9677,-0.1898
TS14,测量值,05/16/2018 12:50:49,550520.1663,3372321.9676,-0.1898
TS15,测量值,05/16/2018 12:50:50,550520.1683,3372321.9674,-0.1897
TS16,测量值,05/16/2018 12:50:50,550520.1710,3372321.9669,-0.1896
TS17,测量值,05/16/2018 12:50:50,550520.1683,3372321.9663,-0.1897
TS18,测量值,05/16/2018 12:50:50,550520.1669,3372321.9661,-0.1897
TS19,测量值,05/16/2018 12:50:50,550520.1677,3372321.9654,-0.1897
TS20,测量值,05/16/2018 12:50:50,550520.1850,3372321.9635,-0.1895
TS21,测量值,05/16/2018 12:50:51,550520.2197,3372321.9535,-0.1899
TS22,测量值,05/16/2018 12:50:51,550520.2414,3372321.9415,-0.1910
TS23,测量值,05/16/2018 12:50:51,550520.2676,3372321.9234,-0.1923
TS24,测量值,05/16/2018 12:50:51,550520.2954,3372321.9028,-0.1867
TS25,测量值,05/16/2018 12:50:51,550520.3437,3372321.8634,-0.1601
TS26,测量值,05/16/2018 12:50:52,550520.4229,3372321.8141,-0.1445
TS27,测量值,05/16/2018 12:50:52,550520.4720,3372321.7920,-0.1414
TS28,测量值,05/16/2018 12:50:52,550520.5155,3372321.7762,-0.1395
TS29,测量值,05/16/2018 12:50:53,550520.7397,3372321.8266,-0.1320
TS30,测量值,05/16/2018 12:50:53,550520.7376,3372321.8717,-0.1339
TS31,测量值,05/16/2018 12:50:53,550520.7160,3372321.8914,-0.1392
TS32,测量值,05/16/2018 12:50:53,550520.6790,3372321.9136,-0.1446
TS33,测量值,05/16/2018 12:50:53,550520.6026,3372321.9475,-0.1459
TS34,测量值,05/16/2018 12:50:54,550520.5701,3372321.9589,-0.1487
TS35,测量值,05/16/2018 12:50:54,550520.5480,3372321.9702,-0.1521
TS36,测量值,05/16/2018 12:50:54,550520.5344,3372321.9932,-0.1631
TS37,测量值,05/16/2018 12:50:54,550520.5346,3372321.9969,-0.1727
TS38,测量值,05/16/2018 12:50:54,550520.5419,3372322.0028,-0.1824
TS39,测量值,05/16/2018 12:50:54,550520.5422,3372321.9999,-0.1870
TS40,测量值,05/16/2018 12:50:55,550520.5443,3372321.9980,-0.1882
TS41,测量值,05/16/2018 12:50:55,550520.5462,3372322.0092,-0.1884
TS42,测量值,05/16/2018 12:50:55,550520.5455,3372322.0109,-0.1884
TS43,测量值,05/16/2018 12:50:55,550520.5464,3372322.0080,-0.1884
TS44,测量值,05/16/2018 12:50:55,550520.5570,3372322.0034,-0.1883
TS45,测量值,05/16/2018 12:50:55,550520.5571,3372322.0059,-0.1884
TS46,测量值,05/16/2018 12:50:56,550520.5536,3372322.0082,-0.1884
TS47,测量值,05/16/2018 12:50:56,550520.5556,3372322.0077,-0.1884
TS48,测量值,05/16/2018 12:50:56,550520.5591,3372322.0071,-0.1884
TS49,测量值,05/16/2018 12:50:56,550520.5659,3372322.0049,-0.1884
TS50,测量值,05/16/2018 12:50:56,550520.5671,3372322.0047,-0.1884
TS51,测量值,05/16/2018 12:50:56,550520.5668,3372322.0049,-0.1884
TS52,测量值,05/16/2018 12:50:57,550520.5659,3372322.0049,-0.1884
TS53,测量值,05/16/2018 12:50:57,550520.5650,3372322.0047,-0.1884
TS54,测量值,05/16/2018 12:50:57,550520.5657,3372322.0055,-0.1884
TS55,测量值,05/16/2018 12:50:57,550520.5659,3372322.0064,-0.1884
TS56,测量值,05/16/2018 12:50:57,550520.5660,3372322.0075,-0.1884
TS57,测量值,05/16/2018 12:50:57,550520.5659,3372322.0094,-0.1885
TS58,测量值,05/16/2018 12:50:57,550520.5658,3372322.0115,-0.1885
TS59,测量值,05/16/2018 12:50:58,550520.5723,3372322.0170,-0.1887
TS60,测量值,05/16/2018 12:50:58,550520.5715,3372322.0159,-0.1886
TS61,测量值,05/16/2018 12:50:58,550520.5700,3372322.0151,-0.1886
TS62,测量值,05/16/2018 12:50:59,550520.5687,3372322.0142,-0.1886
TS63,测量值,05/16/2018 12:50:59,550520.5681,3372322.0131,-0.1886
TS64,测量值,05/16/2018 12:50:59,550520.5662,3372322.0115,-0.1885
TS65,测量值,05/16/2018 12:50:59,550520.5640,3372322.0097,-0.1885
TS66,测量值,05/16/2018 12:50:59,550520.5624,3372322.0097,-0.1885
