['time'],['wifi_change']
29,20:3a:07:fd:63:b0
1454963377497,-53
1454963379417,-95
30,34:a8:4e:4e:19:82,34:a8:4e:67:e6:c0,20:3a:07:23:4b:12,20:3a:07:23:4b:10,20:3a:07:8b:b4:a2,20:3a:07:ee:63:82,34:a8:4e:90:14:82
1454963399887,-53,-72,-73,-73,-76,-95,-95
1454963400447,-66,-95,-95,-95,-55,-62,-71
31,20:3a:07:16:3f:f2,34:a8:4e:c2:a0:1f,34:a8:4e:c2:a0:12,34:a8:4e:26:96:b0,88:75:56:ca:c3:d2
1454963412617,-45,-72,-95,-95,-95
1454963415517,-95,-86,-62,-67,-68
32,20:3a:07:8b:b4:a2,88:75:56:82:92:72,34:a8:4e:90:14:82
1454963436347,-51,-60,-78
1454963440927,-95,-95,-54
33,20:3a:07:16:3f:f0,20:3a:07:14:48:a2
1454963445217,-68,-73
1454963446207,-95,-95
34,34:a8:4e:84:8a:30
1454963458027,-71
1454963460417,-95
35,34:a8:4e:84:8a:30,34:a8:4e:90:14:82,20:3a:07:fd:63:b2,20:3a:07:54:5c:80,20:3a:07:54:5c:82,34:a8:4e:2f:30:72,88:75:56:e8:08:22,20:3a:07:3f:95:b0
1454963482187,-61,-65,-73,-77,-77,-95,-95,-95
1454963501997,-95,-95,-55,-65,-66,-58,-68,-73
36,34:a8:4e:90:14:8f,20:3a:07:fd:63:b2,20:3a:07:fd:63:b0,20:3a:07:7a:6d:a2,20:3a:07:7a:6d:a0,20:3a:07:16:3f:ff
1454963532387,-54,-63,-64,-76,-79,-95
1454963534167,-43,-77,-75,-65,-65,-74
37,34:a8:4e:90:14:82,88:75:56:82:92:72,34:a8:4e:84:8a:32,34:a8:4e:84:8a:30,88:75:56:82:92:7f,34:a8:4e:ce:92:62,20:3a:07:54:5c:82,20:3a:07:14:48:a2
1454963535907,-47,-63,-65,-67,-72,-72,-72,-73
1454963537467,-29,-74,-95,-95,-84,-95,-95,-95
38
1454963586357
1454963586897
39
1454963628687
1454963630997
40,34:a8:4e:90:14:80,20:3a:07:8b:b4:a2
1454963676927,-47,-95
1454963677867,-58,-73
41,20:3a:07:7a:6d:a0,88:75:56:0f:66:f2,88:75:56:0f:66:f0,20:3a:07:8b:b4:a0
1454963677867,-45,-64,-65,-73
1454963680427,-95,-53,-53,-95
42,88:75:56:46:e4:12,20:3a:07:7a:6d:a0,20:3a:07:8b:b4:a0
1454963680787,-74,-95,-95
1454963692667,-95,-40,-73
43,20:3a:07:7a:6d:ad,88:75:56:46:e4:1f,34:a8:4e:4e:19:82,88:75:56:bf:20:40
1454963697547,-46,-69,-75,-95
1454963699117,-57,-83,-64,-68
44,20:3a:07:7a:6d:af,20:3a:07:7a:6d:ad,34:a8:4e:4e:19:8f,34:a8:4e:4e:19:8d,58:bf:ea:98:e5:ff,58:bf:ea:98:e5:fd,88:75:56:46:e4:1f,88:75:56:46:e4:1d,20:3a:07:b7:c1:af,20:3a:07:b7:c1:ad,20:3a:07:16:3f:f0,58:bf:ea:98:e5:f2
1454963741457,-51,-52,-52,-52,-65,-65,-66,-67,-70,-70,-73,-95
1454963743007,-65,-65,-67,-67,-79,-84,-82,-80,-85,-88,-95,-70
45,58:bf:ea:98:e5:f0,88:75:56:0f:66:f2
1454963760727,-70,-95
1454963762607,-95,-59
46
1454963773017
1454963778287
47,58:bf:ea:98:e5:ff,58:bf:ea:98:e5:fd,34:a8:4e:4e:19:8f,20:3a:07:7a:6d:a0,20:3a:07:59:25:d2,20:3a:07:59:25:dd
1454963867167,-48,-48,-60,-67,-74,-88
1454963870107,-37,-37,-71,-95,-95,-73
48,58:bf:ea:98:e5:f2,58:bf:ea:98:e5:ff,58:bf:ea:98:e5:fd,88:75:56:bf:20:4d,88:75:56:bf:20:4f,88:75:56:0f:66:ff,34:a8:4e:4e:19:8d,34:a8:4e:4e:19:8f
1454963879517,-37,-46,-46,-56,-57,-64,-67,-68
1454963880497,-95,-57,-57,-68,-68,-77,-81,-82
49,20:3a:07:ee:25:22,58:bf:ea:98:e5:f2,24:01:c7:87:30:50
1454963907347,-72,-95,-95
1454963908807,-95,-65,-73
50,88:75:56:0f:66:f0,34:a8:4e:4e:19:82
1454963913457,-67,-72
1454963916387,-95,-95
51,24:01:c7:0b:62:6f,24:01:c7:0b:62:6d,24:01:c7:87:30:52
1454963958807,-55,-55,-69
1454963959467,-68,-68,-95
52
1454963962067
1454963963147
53,20:3a:07:54:5c:82,34:a8:4e:47:99:f0
1454963987947,-62,-95
1454963990887,-51,-69
54,20:3a:07:54:5c:80,34:a8:4e:47:99:f2
1454963991087,-61,-95
1454963994457,-95,-70
55,20:3a:07:54:5c:80
1454963994687,-95
1454964004367,-51
56
1454964006397
1454964013277
57,88:75:56:ca:c3:d0,20:3a:07:16:3f:f0
1454964027387,-67,-74
1454964028657,-81,-95
58,34:a8:4e:c2:a0:10,34:a8:4e:fb:84:f2
1454964030257,-49,-72
1454964031217,-95,-95
59,34:a8:4e:c2:a0:10,34:a8:4e:fb:84:f2
1454964031357,-49,-72
1454964031977,-95,-95
60
1454964033387
1454964034257
61
1454964034397
1454964034957
62,34:a8:4e:47:99:f0,88:75:56:bf:20:40,cc:d5:39:a1:3d:8d,34:a8:4e:67:e6:cf,34:a8:4e:67:e6:cd,34:a8:4e:fb:84:f0
1454964042417,-70,-73,-83,-95,-95,-95
1454964044347,-95,-95,-72,-65,-68,-71
63,34:a8:4e:c2:a0:12,88:75:56:ca:c3:d2,cc:d5:39:a1:3d:82,cc:d5:39:a1:3d:80,88:75:56:bf:20:4f,34:a8:4e:67:e6:cf,cc:d5:39:a1:3d:8f,24:01:c7:0b:62:60,34:a8:4e:67:e6:c2,88:75:56:04:8b:12
1454964049977,-51,-56,-64,-64,-65,-65,-72,-72,-95,-95
1454964050827,-95,-69,-78,-95,-95,-95,-95,-95,-49,-68
64,20:3a:07:54:5c:80,20:3a:07:54:5c:82,34:a8:4e:ae:44:12,34:a8:4e:fb:84:f0,20:3a:07:16:3f:f2,34:a8:4e:ae:44:10,20:3a:07:16:3f:ff,20:3a:07:16:3f:fd,34:a8:4e:c2:a0:12,34:a8:4e:67:e6:cf,24:01:c7:0b:62:60
1454964052977,-59,-61,-70,-71,-71,-72,-79,-86,-95,-95,-95
1454964053857,-95,-95,-95,-95,-95,-95,-63,-63,-42,-60,-71
65,24:01:c7:0b:62:60,34:a8:4e:fb:84:f2,88:75:56:ca:c3:df,88:75:56:ca:c3:dd,20:3a:07:8b:b4:af,20:3a:07:8b:b4:ad,34:a8:4e:67:e6:cf,88:75:56:04:8b:1d,88:75:56:bf:20:4d,88:75:56:bf:20:4f,34:a8:4e:ae:44:12
1454964056737,-71,-74,-76,-76,-80,-81,-84,-85,-95,-95,-95
1454964058587,-95,-95,-60,-60,-65,-65,-59,-74,-57,-59,-66
66,88:75:56:bf:20:42,34:a8:4e:67:e6:cf,88:75:56:ca:c3:df,88:75:56:ca:c3:dd,34:a8:4e:67:e6:cd,20:3a:07:8b:b4:af,20:3a:07:8b:b4:ad,88:75:56:ca:c3:d2,20:3a:07:8b:b4:a2
1454964059647,-57,-59,-60,-60,-61,-65,-65,-95,-95
1454964065037,-95,-77,-71,-71,-76,-76,-80,-62,-69
67,88:75:56:ca:c3:d0,20:3a:07:8b:b4:a0,88:75:56:04:8b:12,34:a8:4e:47:99:ff,24:01:c7:0b:62:62,20:3a:07:16:3f:fd,20:3a:07:54:5c:80
1454964069057,-61,-63,-68,-71,-74,-74,-95
1454964070987,-72,-95,-80,-59,-86,-95,-74
68,34:a8:4e:ae:44:12,34:a8:4e:ae:44:10,88:75:56:ca:c3:d2,34:a8:4e:67:e6:c0,20:3a:07:16:3f:ff,20:3a:07:16:3f:fd,88:75:56:04:8b:1f
1454964075577,-68,-68,-72,-73,-78,-78,-79
1454964078337,-56,-56,-51,-45,-64,-64,-68
69,20:3a:07:16:3f:f0,34:a8:4e:c2:a0:10,34:a8:4e:67:e6:cf,88:75:56:04:8b:10
1454964083117,-69,-95,-95,-95
1454964084327,-58,-43,-56,-63
70,20:3a:07:16:3f:f0,34:a8:4e:c2:a0:10,34:a8:4e:67:e6:cf,88:75:56:04:8b:10
1454964084447,-69,-95,-95,-95
1454964085037,-58,-43,-56,-63
71
1454964085117
1454964087347
72,88:75:56:ca:c3:d2,88:75:56:bf:20:42,88:75:56:ca:c3:dd,88:75:56:ca:c3:df,20:3a:07:b7:c1:a2,34:a8:4e:47:99:f2,20:3a:07:8b:b4:a2
1454964090507,-54,-58,-59,-59,-63,-64,-65
1454964092717,-95,-95,-70,-71,-95,-95,-95
73,34:a8:4e:67:e6:c0,34:a8:4e:c2:a0:10,88:75:56:04:8b:12,88:75:56:04:8b:10,20:3a:07:1a:df:90,20:3a:07:1a:df:92
1454964102247,-45,-45,-56,-71,-74,-95
1454964104217,-57,-95,-67,-95,-95,-71
74,34:a8:4e:67:e6:c0,88:75:56:04:8b:10,20:3a:07:8b:b4:a2,20:3a:07:16:3f:f2,20:3a:07:8b:b4:a0,20:3a:07:16:3f:f0,58:bf:ea:98:e5:f2,34:a8:4e:c2:a0:1f,88:75:56:bf:20:40
1454964110857,-56,-58,-67,-69,-70,-71,-73,-82,-95
1454964111637,-70,-95,-95,-95,-95,-95,-95,-71,-74
75,34:a8:4e:c2:a0:1f,34:a8:4e:c2:a0:1d,88:75:56:ca:c3:d2,20:3a:07:1a:df:90
1454964121537,-53,-53,-56,-95
1454964122507,-65,-65,-95,-69
76,88:75:56:ca:c3:d0,88:75:56:ca:c3:d2,34:a8:4e:67:e6:c2,34:a8:4e:ae:44:1f,88:75:56:04:8b:12,88:75:56:04:8b:10,20:3a:07:16:3f:f2,88:75:56:04:8b:1f,88:75:56:04:8b:1d
1454964127707,-59,-60,-70,-75,-79,-80,-80,-87,-95
1454964130937,-45,-45,-51,-64,-59,-59,-62,-70,-70
77,34:a8:4e:ae:44:1f,34:a8:4e:67:e6:c0,34:a8:4e:65:4d:10,20:3a:07:16:3f:f0,34:a8:4e:c2:a0:10
1454964131807,-64,-64,-75,-79,-95
1454964134127,-75,-95,-62,-60,-44
78,88:75:56:ca:c3:df,88:75:56:ca:c3:dd,20:3a:07:8b:b4:a2,20:3a:07:16:3f:ff,20:3a:07:16:3f:fd,88:75:56:04:8b:12
1454964144327,-43,-43,-68,-71,-71,-95
1454964147117,-30,-30,-95,-59,-59,-64
79,88:75:56:ca:c3:dd,88:75:56:ca:c3:df,58:bf:ea:98:e5:f2,20:3a:07:8b:b4:ad,20:3a:07:8b:b4:af,20:3a:07:8b:b4:a0
1454964150737,-39,-39,-68,-71,-72,-95
1454964152177,-56,-57,-57,-86,-86,-62
80,34:a8:4e:67:e6:c2,34:a8:4e:67:e6:c0,88:75:56:ca:c3:dd,88:75:56:ca:c3:df,88:75:56:04:8b:10,20:3a:07:8b:b4:af
1454964156347,-40,-42,-56,-57,-58,-86
1454964156917,-52,-53,-44,-45,-71,-74
81,88:75:56:ca:c3:dd,88:75:56:ca:c3:df,34:a8:4e:67:e6:cf,34:a8:4e:67:e6:cd,34:a8:4e:67:e6:c2,34:a8:4e:c2:a0:12,88:75:56:04:8b:12,20:3a:07:b7:c1:a0,34:a8:4e:c2:a0:1f,20:3a:07:8b:b4:a0,34:a8:4e:c2:a0:1d,34:a8:4e:ae:44:12,20:3a:07:16:3f:f2,58:bf:ea:98:e5:fd,20:3a:07:16:3f:fd,88:75:56:04:8b:1d,20:3a:07:3f:95:bf
1454964157187,-44,-45,-49,-49,-52,-54,-56,-58,-62,-62,-64,-66,-68,-69,-73,-74,-89
1454964164567,-63,-63,-69,-69,-95,-95,-95,-95,-84,-95,-86,-77,-82,-82,-86,-85,-74
82,34:a8:4e:67:e6:c2,34:a8:4e:67:e6:cd,34:a8:4e:67:e6:cf,34:a8:4e:c2:a0:12,20:3a:07:b7:c1:a0,20:3a:07:16:3f:fd,20:3a:07:16:3f:f2,88:75:56:04:8b:12,58:bf:ea:98:e5:fd,34:a8:4e:c2:a0:1f,88:75:56:04:8b:1d,34:a8:4e:c2:a0:1d,20:3a:07:3f:95:bf,88:75:56:ca:c3:d0,58:bf:ea:98:e5:f0
1454964164727,-45,-47,-48,-57,-61,-62,-64,-64,-67,-67,-72,-72,-88,-95,-95
1454964166207,-95,-69,-69,-95,-95,-86,-82,-95,-82,-84,-85,-86,-74,-50,-56
83
1454964172537
1454964174687
84,88:75:56:0f:66:f2,88:75:56:04:8b:12,88:75:56:ca:c3:d0,58:bf:ea:98:e5:fd,20:3a:07:8b:b4:a0,cc:d5:39:94:84:90,34:a8:4e:4e:19:80,58:bf:ea:98:e5:f0
1454964201867,-29,-45,-58,-65,-65,-74,-74,-95
1454964207627,-95,-95,-95,-95,-95,-95,-95,-53
85,34:a8:4e:67:e6:c2,34:a8:4e:67:e6:cf,34:a8:4e:67:e6:cd,58:bf:ea:98:e5:f0,20:3a:07:16:3f:f2,20:3a:07:06:d4:b0,58:bf:ea:98:e5:ff,88:75:56:04:8b:12,34:a8:4e:c2:a0:1f
1454964211957,-24,-35,-35,-53,-61,-64,-68,-95,-95
1454964212497,-37,-46,-46,-95,-95,-95,-80,-53,-69
86,20:3a:07:fd:63:b2,34:a8:4e:67:e6:c0,88:75:56:0f:66:f2,34:a8:4e:90:14:82,88:75:56:ca:c3:d0
1454964240927,-66,-95,-95,-95,-95
1454964247047,-95,-51,-65,-71,-72
87,20:3a:07:ee:63:82,20:3a:07:8b:b4:af,20:3a:07:8b:b4:ad,88:75:56:04:8b:1f,cc:d5:39:94:84:90,20:3a:07:fd:63:b2,88:75:56:0f:66:fd,20:3a:07:ee:63:8d,34:a8:4e:4e:19:8d,34:a8:4e:4e:19:8f,34:a8:4e:c2:a0:12,88:75:56:ca:c3:d0,34:a8:4e:90:14:82,34:a8:4e:9f:90:90
1454964254557,-49,-57,-57,-59,-64,-70,-73,-73,-83,-84,-95,-95,-95,-95
1454964256917,-95,-69,-69,-70,-95,-95,-86,-95,-72,-72,-57,-66,-67,-74
88,20:3a:07:ee:63:82,20:3a:07:8b:b4:af,20:3a:07:8b:b4:ad,88:75:56:04:8b:1f,cc:d5:39:94:84:90,20:3a:07:fd:63:b2,88:75:56:0f:66:fd,20:3a:07:ee:63:8d,34:a8:4e:4e:19:8d,34:a8:4e:4e:19:8f,34:a8:4e:c2:a0:12,88:75:56:ca:c3:d0,34:a8:4e:90:14:82,34:a8:4e:9f:90:90
1454964257157,-49,-57,-57,-59,-64,-70,-73,-73,-83,-84,-95,-95,-95,-95
1454964258457,-95,-69,-69,-70,-95,-95,-86,-95,-72,-72,-57,-66,-67,-74
89,34:a8:4e:84:8a:32,20:3a:07:fd:63:b0,20:3a:07:3f:95:b2
1454964293097,-40,-95,-95
1454964293767,-95,-53,-72
90,34:a8:4e:84:8a:3f,34:a8:4e:84:8a:3d,20:3a:07:fd:63:b2,20:3a:07:fd:63:b0,34:a8:4e:2f:30:72,88:75:56:e8:08:22,20:3a:07:fd:63:bd,20:3a:07:fd:63:bf,20:3a:07:1a:df:9d,34:a8:4e:84:8a:32,20:3a:07:1a:df:9f
1454964304787,-62,-62,-65,-65,-65,-79,-80,-81,-83,-95,-95
1454964306087,-50,-50,-50,-51,-95,-68,-64,-64,-67,-50,-68
91,20:3a:07:54:5c:80,20:3a:07:1a:df:92,34:a8:4e:90:14:82,88:75:56:e8:08:20,88:75:56:b6:5e:a0
1454964312417,-62,-64,-68,-69,-95
1454964314747,-95,-95,-95,-95,-74
92,34:a8:4e:84:8a:32,88:75:56:b6:5e:a0,88:75:56:e8:08:2d,88:75:56:e8:08:2f,20:3a:07:1a:df:9f,20:3a:07:1a:df:9d,20:3a:07:54:5c:8f,20:3a:07:54:5c:8d
1454964319227,-61,-74,-84,-86,-95,-95,-95,-95
1454964320557,-95,-95,-61,-62,-64,-65,-69,-69
93,88:75:56:82:92:72,20:3a:07:fd:63:b0,20:3a:07:54:5c:8d,20:3a:07:54:5c:8f,34:a8:4e:90:14:82,20:3a:07:8b:b4:a2,20:3a:07:8b:b4:a0,20:3a:07:54:5c:80,20:3a:07:14:48:a0,88:75:56:e8:08:20,88:75:56:0f:66:f0,34:a8:4e:2f:30:7f
1454964323907,-59,-64,-69,-69,-78,-78,-78,-80,-95,-95,-95,-95
1454964325357,-44,-50,-84,-95,-63,-66,-66,-66,-51,-65,-74,-74
94,34:a8:4e:90:14:8d,34:a8:4e:2f:30:72
1454964432007,-74,-95
1454964439857,-95,-73
95
1454964440227
1454964440767
96,34:a8:4e:9f:90:92,34:a8:4e:9f:90:90,34:a8:4e:ce:92:60,20:3a:07:0b:be:90,34:a8:4e:2f:30:72,34:a8:4e:90:14:82
1454964451827,-55,-56,-56,-62,-63,-65
1454964457697,-71,-68,-95,-50,-43,-95
97,34:a8:4e:2f:30:7d,34:a8:4e:2f:30:7f
1454964480647,-65,-65
1454964482657,-52,-53
98,88:75:56:82:92:70,88:75:56:82:92:72,34:a8:4e:85:47:52,34:a8:4e:ce:92:6f,34:a8:4e:85:47:5d
1454964485837,-74,-75,-75,-87,-95
1454964486357,-60,-60,-60,-73,-74
99,34:a8:4e:2f:30:72,34:a8:4e:90:14:82,20:3a:07:0b:be:92,34:a8:4e:ce:92:60,34:a8:4e:85:47:5d,34:a8:4e:85:47:5f,88:75:56:2c:fb:72,88:75:56:2c:fb:70
1454964486667,-54,-64,-69,-71,-74,-76,-85,-95
1454964488427,-43,-95,-57,-95,-63,-62,-70,-71
100,34:a8:4e:90:14:80,34:a8:4e:85:47:50,34:a8:4e:ce:92:60
1454964490437,-73,-95,-95
1454964493217,-95,-52,-57
101,34:a8:4e:ce:92:62
1454964494227,-60
1454964494737,-95
102,34:a8:4e:2f:30:7f,34:a8:4e:2f:30:7d,88:75:56:82:92:70,34:a8:4e:ce:92:62
1454964508177,-46,-46,-56,-66
1454964510377,-35,-35,-95,-95
103,20:3a:07:ee:63:80,34:a8:4e:61:47:70
1454964533937,-95,-95
1454964534727,-73,-74
104,34:a8:4e:2f:30:72
1454964551677,-95
1454964552477,-61
105,34:a8:4e:2f:30:72
1454964552767,-95
1454964554447,-61
106,20:3a:07:06:d4:bd,20:3a:07:06:d4:bf,34:a8:4e:0e:8f:90
1454964595957,-71,-71,-95
1454964596547,-56,-57,-71
107,88:75:56:2c:fb:72,34:a8:4e:61:47:72,34:a8:4e:67:e6:c2,34:a8:4e:67:e6:cd
1454964612937,-56,-69,-95,-95
1454964614247,-95,-95,-59,-73
108,20:3a:07:ee:63:80,34:a8:4e:9f:90:92,34:a8:4e:9f:90:9d,34:a8:4e:9f:90:9f,34:a8:4e:26:96:b0,20:3a:07:ee:63:8d,20:3a:07:ee:63:8f,34:a8:4e:47:99:fd,34:a8:4e:9f:90:90,34:a8:4e:61:47:72,88:75:56:2c:fb:72,34:a8:4e:47:99:f0,34:a8:4e:47:99:f2
1454964615617,-61,-75,-77,-79,-79,-80,-82,-82,-95,-95,-95,-95,-95
1454964620147,-48,-62,-66,-67,-68,-60,-61,-70,-61,-70,-72,-72,-74
109,34:a8:4e:fb:84:f2,34:a8:4e:fb:84:ff,34:a8:4e:fb:84:fd,34:a8:4e:47:99:f2,20:3a:07:54:5c:80,20:3a:07:54:5c:82,34:a8:4e:ae:44:12,34:a8:4e:c2:a0:12,34:a8:4e:ae:44:1f
1454964720427,-41,-51,-51,-54,-59,-60,-66,-67,-84
1454964726557,-53,-66,-66,-70,-72,-95,-82,-85,-41
110,20:3a:07:59:25:dd,20:3a:07:59:25:df,24:01:c7:0b:62:6f
1454964850067,-68,-69,-70
1454964852017,-80,-81,-95
111,20:3a:07:ee:25:2d,20:3a:07:ee:25:2f,20:3a:07:23:4b:1f,20:3a:07:23:4b:1d,20:3a:07:59:25:dd,20:3a:07:59:25:df,20:3a:07:1a:df:90,24:01:c7:0b:62:6f
1454964856267,-74,-75,-76,-76,-80,-81,-95,-95
1454964857017,-63,-63,-65,-65,-64,-64,-70,-74
112
1454964857077
1454964857797
113,20:3a:07:14:48:a0,20:3a:07:14:48:a2
1454964865127,-77,-78
1454964869317,-65,-66
114,20:3a:07:14:48:a2,20:3a:07:14:48:a0,24:01:c7:87:30:52,58:bf:ea:98:e5:ff,58:bf:ea:98:e5:fd,58:bf:ea:98:e5:f2
1454964918447,-57,-57,-68,-71,-71,-95
1454964929707,-68,-68,-57,-84,-84,-68
115,20:3a:07:23:4b:1f,20:3a:07:23:4b:1d,20:3a:07:ee:25:20,20:3a:07:14:48:a0,34:a8:4e:67:e6:c0,20:3a:07:14:48:a2,24:01:c7:87:30:5f,24:01:c7:87:30:5d,20:3a:07:14:48:ad,20:3a:07:14:48:af,20:3a:07:fd:63:b0
1454964954457,-69,-69,-71,-74,-74,-75,-81,-82,-87,-88,-95
1454964957157,-58,-58,-60,-63,-95,-63,-68,-68,-68,-68,-70
116,88:75:56:b6:5e:a2,88:75:56:b6:5e:a0
1454964959397,-48,-53
1454964961297,-37,-40
117,20:3a:07:0b:be:92,20:3a:07:0b:be:90
1454964962217,-95,-95
1454964965197,-74,-74
118,88:75:56:b6:5e:af,88:75:56:b6:5e:ad,20:3a:07:23:4b:1f,20:3a:07:23:4b:1d,20:3a:07:14:48:af,20:3a:07:14:48:ad,24:01:c7:87:30:5f
1454964980747,-48,-48,-53,-53,-66,-66,-71
1454964986447,-61,-61,-64,-64,-78,-78,-84
119,88:75:56:b6:5e:a2,20:3a:07:23:4b:12,20:3a:07:fd:63:b0,20:3a:07:14:48:a0,24:01:c7:87:30:5d,20:3a:07:59:25:df
1454964987677,-45,-46,-54,-63,-71,-73
1454964989157,-57,-63,-67,-76,-87,-84
120,20:3a:07:fd:63:b2,88:75:56:0f:66:f0
1454965016097,-59,-95
1454965018157,-95,-68
121,20:3a:07:23:4b:1f,20:3a:07:23:4b:1d,88:75:56:b6:5e:a2,88:75:56:b6:5e:a0,20:3a:07:59:25:d0,24:01:c7:87:30:5f,24:01:c7:87:30:5d,20:3a:07:59:25:dd,20:3a:07:ee:25:22
1454965033297,-46,-46,-60,-62,-64,-68,-69,-72,-86
1454965034887,-60,-60,-77,-75,-75,-86,-85,-86,-68
122,20:3a:07:ee:25:22,88:75:56:b6:5e:ad
1454965039007,-61,-66
1454965040667,-75,-77
123,20:3a:07:ee:25:20,20:3a:07:7a:6d:a2,20:3a:07:ee:25:22
1454965056517,-62,-95,-95
1454965057187,-95,-66,-68
"注释:-1表示无法判断;-95的值是对空值的标准化;每两行为一组数据,同一组内去除了相差不大于10的值,去除了信号一直微弱(-75为标准)的值,并对剩下的值排序"
