,vlucci.com AC-V1.4.0.0,vlucci.com AC-V1.4.0.0
,78:A5:04:41:E5:75,78:A5:04:41:EB:FC
1526443455884,-91,-200
1526443491085,-88,-200
1526443491186,-86,-96
1526443491389,-84,-200
1526443506244,-94,-93
