,null,null
,7C:66:9D:7B:47:FC,7C:66:9D:7B:2E:21
1526460490933,-96,-200
1526460495743,-74,-200
1526460495864,-92,-200
1526460495962,-93,-97
1526460505592,-94,-200
1526460505684,-97,-98
1526460540683,-93,-95
1526460540886,-92,-94
1526460545924,-73,-102
1526460550671,-95,-200
